Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
14:50885504:+	   49.0	    0.0	 9999.9	    0.5	  14.06	  14.75	  78.12	   0.13	   0.00	--------	-1	0.00	*
8:17152656:+	   49.0	    0.0	 9999.9	    4.4	  14.06	  14.75	  32.99	   0.42	   0.00	--------	-1	0.00	*
12:104345154:+	   49.0	    0.0	 9999.9	    1.1	  14.06	  14.75	  61.22	   0.42	   0.09	--------	-1	0.00	*
9:125887544:-	   49.0	    0.0	 9999.9	    1.8	  14.06	  14.75	  50.98	   0.26	   0.00	--------	-1	0.00	*
12:109888782:-	   48.9	    0.0	 9999.9	   11.0	  14.06	  14.75	  16.60	   0.40	   0.00	--------	-1	0.00	*
3:126062101:+	   48.9	    0.0	 9999.9	    0.5	  14.06	  14.75	  76.27	   0.21	   0.00	--------	-1	0.00	*
4:113198577:-	   48.8	    0.0	 9999.9	    7.1	  14.06	  14.75	  24.06	   0.14	   0.00	--------	-1	0.00	*
12:51213753:-	   48.8	    0.0	 9999.9	    0.7	  14.06	  14.75	  70.25	   0.31	   0.00	--------	-1	0.00	*
4:88082866:-	   48.8	    0.0	 9999.9	    0.9	  14.06	  14.75	  64.37	   0.28	   0.00	--------	-1	0.00	*
19:33088577:+	   48.8	    0.0	 9999.9	    1.1	  14.06	  14.75	  60.45	   0.33	   0.00	--------	-1	0.00	*
20:58523687:+	   48.8	    0.0	 9999.9	    6.7	  14.06	  14.75	  25.21	   0.43	   0.00	--------	-1	0.00	*
1:179813328:+	   48.7	    0.0	 9999.9	   11.9	  14.06	  14.75	  15.22	   0.28	   0.00	--------	-1	0.00	*
5:112180029:-	   48.7	    0.0	 9999.9	    0.5	  14.06	  14.75	  78.95	   0.14	   0.00	--------	-1	0.00	*
12:122269002:+	   48.7	    0.0	 9999.9	    2.2	  14.06	  14.75	  46.62	   0.15	   0.00	--------	-1	0.00	*
10:74093771:+	   48.6	    0.0	 9999.9	    7.2	  14.06	  14.75	  23.80	   0.16	   0.00	--------	-1	0.00	*
12:21670499:+	   48.6	    0.0	 9999.9	    0.7	  14.06	  14.75	  70.25	  -0.02	   0.00	--------	-1	0.00	*
3:132395770:-	   48.6	    0.0	 9999.9	    3.0	  14.06	  14.75	  40.87	   0.19	   0.00	--------	-1	0.00	*
14:64151828:+	   48.6	    0.0	 9999.9	   10.8	  14.06	  14.75	  16.82	   0.21	   0.00	--------	-1	0.00	*
1:173900920:+	   48.6	    0.0	 9999.9	    3.9	  14.06	  14.75	  35.70	   0.34	   0.00	--------	-1	0.00	*
3:39183932:-	   48.5	    0.0	 9999.9	    0.5	  14.06	  14.75	  76.27	   0.11	   0.00	--------	-1	0.00	*
X:24005317:+	   48.5	    0.0	 9999.9	    0.4	  14.06	  14.75	  83.09	   0.22	   0.00	--------	-1	0.00	*
11:3696490:-	   48.5	    0.0	 9999.9	    0.5	  14.06	  14.75	  76.04	   0.37	   0.00	--------	-1	0.00	*
12:133683609:+	   48.5	    0.0	 9999.9	    0.7	  14.06	  14.75	  70.25	   0.08	   0.00	--------	-1	0.00	*
15:90171133:+	   48.5	    0.0	 9999.9	    0.9	  14.06	  14.75	  64.64	   0.28	   0.54	--------	-1	0.00	*
7:77408730:+	   48.4	    0.0	 9999.9	    0.5	  14.06	  14.75	  77.62	   0.24	   0.00	--------	-1	0.00	*
5:76029527:-	   48.4	    0.0	 9999.9	    0.5	  14.06	  14.75	  78.95	   0.26	   0.00	--------	-1	0.00	*
3:55502988:-	   48.4	    0.0	 9999.9	    4.8	  14.06	  14.75	  31.48	   0.37	   0.00	--------	-1	0.00	*
7:140153528:+	   48.4	    0.0	 9999.9	    1.9	  14.06	  14.75	  50.26	   0.25	   0.33	--------	-1	0.00	*
19:41172556:-	   48.4	    0.0	 9999.9	    1.1	  14.06	  14.75	  60.45	   0.18	   0.00	--------	-1	0.00	*
3:113806646:+	   48.4	    0.0	 9999.9	    6.4	  14.06	  14.75	  26.04	   0.35	   0.51	--------	-1	0.00	*
9:27546803:+	   48.3	    0.0	 9999.9	    0.4	  14.06	  14.75	  80.62	   0.45	   0.00	--------	-1	0.00	*
1:109474987:-	   48.3	    0.0	 9999.9	    2.3	  14.06	  14.75	  45.75	   0.31	   0.00	--------	-1	0.00	*
19:52795846:+	   48.3	    0.0	 9999.9	    2.1	  14.06	  14.75	  47.62	   0.33	   0.00	--------	-1	0.00	*
5:130761845:-	   48.3	    0.0	 9999.9	    3.7	  14.06	  14.75	  36.43	   0.25	   0.00	--------	-1	0.00	*
3:27416853:+	   48.3	    0.0	 9999.9	    0.5	  14.06	  14.75	  76.27	   0.39	   0.00	--------	-1	0.00	*
13:110407523:+	   48.3	    0.0	 9999.9	    4.6	  14.06	  14.75	  32.12	   0.13	   0.27	--------	-1	0.00	*
1:179813396:-	   48.3	    0.0	 9999.9	   10.3	  14.06	  14.75	  17.63	   0.29	   0.00	--------	-1	0.00	*
4:41956428:+	   48.3	    0.0	 9999.9	    0.3	  14.06	  14.75	  85.76	   0.32	   0.75	--------	-1	0.00	*
1:52883228:-	   48.3	    0.0	 9999.9	    0.8	  14.06	  14.75	  68.71	   0.15	   0.00	--------	-1	0.00	*
10:74093981:-	   48.3	    0.0	 9999.9	    7.2	  14.06	  14.75	  23.80	   0.30	   0.00	--------	-1	0.00	*
21:30302353:-	   48.2	    0.0	 9999.9	    0.6	  14.06	  14.75	  75.56	   0.36	   0.00	--------	-1	0.00	*
20:60550084:+	   48.2	    0.0	 9999.9	    0.7	  14.06	  14.75	  71.41	   0.42	   0.00	--------	-1	0.00	*
19:1854028:-	   48.2	    0.0	 9999.9	    4.8	  14.06	  14.75	  31.51	   0.21	   0.00	--------	-1	0.00	*
9:112933536:+	   48.1	    0.0	 9999.9	    2.7	  14.06	  14.75	  42.83	   0.23	   0.00	--------	-1	0.00	*
3:10195191:+	   48.1	    0.0	 9999.9	    3.7	  14.06	  14.75	  36.52	   0.38	   0.01	--------	-1	0.00	*
18:13763997:+	   48.1	    0.0	 9999.9	    0.3	  14.06	  14.75	  86.11	   0.23	   0.00	--------	-1	0.00	*
6:42979626:-	   48.1	    0.0	 9999.9	    0.6	  14.06	  14.75	  74.44	   0.25	   0.00	--------	-1	0.00	*
11:67933785:-	   48.1	    0.0	 9999.9	    0.5	  14.06	  14.75	  76.04	   0.18	   0.00	--------	-1	0.00	*
17:40962204:-	   48.1	    0.0	 9999.9	    1.1	  14.06	  14.75	  60.32	   0.45	   0.00	--------	-1	0.00	*
7:5346685:+	   48.0	    0.0	 9999.9	    2.5	  14.06	  14.75	  44.25	   0.24	   0.00	--------	-1	0.00	*
7:116558525:-	   48.0	    0.0	 9999.9	    0.5	  14.06	  14.75	  77.62	   0.19	   0.00	--------	-1	0.00	*
13:21548382:-	   48.0	    0.0	 9999.9	    6.5	  14.06	  14.75	  25.92	   0.25	   0.00	--------	-1	0.00	*
14:50886003:+	   48.0	    0.0	 9999.9	    0.5	  14.06	  14.75	  78.12	   0.20	   0.00	--------	-1	0.00	*
9:116023122:+	   48.0	    0.0	 9999.9	    4.8	  14.06	  14.75	  31.60	   0.01	   0.00	--------	-1	0.00	*
22:32014837:+	   48.0	    0.0	 9999.9	    0.9	  14.06	  14.75	  66.32	   0.02	   0.00	--------	-1	0.00	*
17:2319648:+	   52.0	    0.0	 9999.9	   13.6	  14.05	  15.65	  14.74	   0.30	   0.00	--------	-1	0.00	*
3:32934473:-	   55.0	    0.0	 9999.9	   15.1	  14.00	  16.56	  14.69	   0.24	   0.35	--------	-1	0.00	*
10:79552115:+	   51.0	    0.0	 9999.9	   13.2	  13.98	  15.35	  14.67	   0.24	   0.56	--------	-1	0.00	*
17:78940120:-	   61.0	    0.0	 9999.9	   18.2	  13.94	  18.36	  14.63	   0.33	   0.83	--------	-1	0.00	*
1:183113811:-	   65.9	    0.0	 9999.9	   20.8	  13.92	  19.87	  14.61	   0.37	   0.00	--------	-1	0.00	*
1:90493680:-	   57.4	    0.0	 9999.9	   16.7	  13.89	  17.46	  14.57	   0.16	   0.00	--------	-1	0.00	*
10:85912789:-	   64.0	    3.9	   16.3	    0.5	  13.85	  14.53	 107.39	   0.25	   0.00	--------	-1	0.00	*
11:130097728:+	   64.0	    3.0	   21.3	    5.9	  13.85	  14.53	  42.25	   0.28	   0.35	--------	-1	0.00	*
1:118502212:+	   63.9	    3.9	   16.5	    1.8	  13.85	  14.53	  74.13	   0.37	   0.37	--------	-1	0.00	*
16:57286932:+	   63.7	    3.6	   17.9	    5.6	  13.85	  14.53	  43.69	   0.12	   0.60	--------	-1	0.00	*
3:72424183:+	   63.7	    3.5	   18.2	    3.1	  13.85	  14.53	  59.07	   0.20	   0.33	--------	-1	0.00	*
17:8172851:-	   63.5	    3.1	   20.7	    1.1	  13.85	  14.53	  85.73	   0.20	   0.35	--------	-1	0.00	*
3:145788104:-	   52.8	    0.1	 1025.1	    5.7	  13.83	  14.52	  31.89	   0.23	   0.00	--------	-1	0.00	*
18:33290808:+	   52.8	    0.5	  106.4	    0.3	  13.83	  14.52	  94.85	   0.34	   0.00	--------	-1	0.00	*
4:7062054:+	   56.8	    1.2	   48.2	    9.0	  13.83	  14.51	  26.17	   0.21	   0.21	--------	-1	0.00	*
X:131209391:+	   66.7	    4.7	   14.1	    0.4	  13.81	  14.50	 122.26	   0.50	   0.00	--------	-1	0.00	*
19:47724176:-	   66.1	    4.8	   13.6	    1.1	  13.81	  14.50	  91.19	   0.41	   0.00	--------	-1	0.00	*
2:139329695:-	   53.0	    0.0	 9999.9	   14.3	  13.78	  15.95	  14.46	   0.10	   0.00	--------	-1	0.00	*
1:1190281:-	   48.0	    0.0	 9999.9	    0.8	  13.77	  14.45	  66.91	   0.10	   0.00	--------	-1	0.00	*
1:33765955:+	   48.0	    0.0	 9999.9	    1.5	  13.77	  14.45	  53.52	   0.19	   0.00	--------	-1	0.00	*
1:36201450:-	   48.0	    0.0	 9999.9	    2.1	  13.77	  14.45	  46.08	   0.29	   0.00	--------	-1	0.00	*
1:38266735:-	   48.0	    0.0	 9999.9	    0.8	  13.77	  14.45	  66.91	   0.34	   0.00	--------	-1	0.00	*
1:45316533:+	   48.0	    0.0	 9999.9	    0.8	  13.77	  14.45	  66.91	   0.29	   0.00	--------	-1	0.00	*
1:47716641:-	   48.0	    0.0	 9999.9	    4.2	  13.77	  14.45	  33.18	   0.31	   0.38	--------	-1	0.00	*
1:65897950:+	   48.0	    0.0	 9999.9	    7.6	  13.77	  14.45	  22.08	   0.03	   0.59	--------	-1	0.00	*
1:101442622:-	   48.0	    0.0	 9999.9	   10.1	  13.77	  14.45	  17.20	   0.25	   0.36	--------	-1	0.00	*
1:145586129:+	   48.0	    0.0	 9999.9	    2.1	  13.77	  14.45	  46.85	   0.28	   0.47	--------	-1	0.00	*
1:174982664:+	   48.0	    0.0	 9999.9	    6.5	  13.77	  14.45	  24.93	   0.13	   0.44	--------	-1	0.00	*
1:230458835:+	   48.0	    0.0	 9999.9	    1.4	  13.77	  14.45	  55.26	   0.17	   0.41	--------	-1	0.00	*
10:98723260:-	   48.0	    0.0	 9999.9	    7.6	  13.77	  14.45	  22.10	   0.30	   0.00	--------	-1	0.00	*
10:101636479:+	   48.0	    0.0	 9999.9	    3.0	  13.77	  14.45	  39.22	   0.12	   0.60	--------	-1	0.00	*
10:121334456:+	   48.0	    0.0	 9999.9	    0.5	  13.77	  14.45	  74.87	   0.16	   0.00	--------	-1	0.00	*
11:67053978:-	   48.0	    0.0	 9999.9	    0.6	  13.77	  14.45	  73.03	   0.54	   0.48	--------	-1	0.00	*
11:67821291:+	   48.0	    0.0	 9999.9	    5.4	  13.77	  14.45	  28.23	   0.13	   0.67	--------	-1	0.00	*
12:4669008:+	   48.0	    0.0	 9999.9	    0.7	  13.77	  14.45	  68.41	   0.15	   0.00	--------	-1	0.00	*
12:14652568:+	   48.0	    0.0	 9999.9	   11.3	  13.77	  14.45	  15.38	   0.21	   0.64	--------	-1	0.00	*
12:48542540:-	   48.0	    0.0	 9999.9	    7.0	  13.77	  14.45	  23.64	   0.24	   0.41	--------	-1	0.00	*
12:108127823:-	   48.0	    0.0	 9999.9	    0.7	  13.77	  14.45	  68.41	   0.26	   0.00	--------	-1	0.00	*
12:122627212:-	   48.0	    0.0	 9999.9	   11.0	  13.77	  14.45	  15.91	   0.01	   0.74	--------	-1	0.00	*
13:73651041:+	   48.0	    0.0	 9999.9	    0.9	  13.77	  14.45	  64.01	   0.25	   0.00	--------	-1	0.00	*
16:67132765:+	   48.0	    0.0	 9999.9	    7.7	  13.77	  14.45	  21.81	   0.41	   0.54	--------	-1	0.00	*
16:85955064:-	   48.0	    0.0	 9999.9	    1.4	  13.77	  14.45	  55.05	   0.37	   0.00	--------	-1	0.00	*
17:4848473:+	   48.0	    0.0	 9999.9	    1.1	  13.77	  14.45	  58.69	   0.34	   0.00	--------	-1	0.00	*
17:40853540:-	   48.0	    0.0	 9999.9	    5.4	  13.77	  14.45	  28.17	   0.17	   0.00	--------	-1	0.00	*
17:42474824:+	   48.0	    0.0	 9999.9	    4.5	  13.77	  14.45	  31.65	   0.50	   0.00	--------	-1	0.00	*
17:42474825:-	   48.0	    0.0	 9999.9	    4.5	  13.77	  14.45	  31.65	   0.45	   0.00	--------	-1	0.00	*
17:56049838:+	   48.0	    0.0	 9999.9	    2.6	  13.77	  14.45	  42.01	   0.30	   0.00	--------	-1	0.00	*
18:9281990:+	   48.0	    0.0	 9999.9	    0.3	  13.77	  14.45	  83.95	   0.08	   0.00	--------	-1	0.00	*
18:54270198:-	   48.0	    0.0	 9999.9	    0.3	  13.77	  14.45	  83.95	   0.35	   0.00	--------	-1	0.00	*
18:56825958:+	   48.0	    0.0	 9999.9	    0.3	  13.77	  14.45	  83.95	   0.49	   0.00	--------	-1	0.00	*
18:77662548:-	   48.0	    0.0	 9999.9	    6.4	  13.77	  14.45	  25.20	   0.16	   0.64	--------	-1	0.00	*
19:40947041:+	   48.0	    0.0	 9999.9	    1.1	  13.77	  14.45	  58.82	   0.23	   0.58	--------	-1	0.00	*
19:44152856:-	   48.0	    0.0	 9999.9	    1.1	  13.77	  14.45	  58.82	   0.32	   0.00	--------	-1	0.00	*
19:47260329:+	   48.0	    0.0	 9999.9	    1.1	  13.77	  14.45	  58.82	   0.31	   0.43	--------	-1	0.00	*
2:219270641:+	   48.0	    0.0	 9999.9	    0.4	  13.77	  14.45	  78.41	   0.56	   0.00	--------	-1	0.00	*
20:6760437:+	   48.0	    0.0	 9999.9	    0.7	  13.77	  14.45	  69.55	   0.07	   0.01	--------	-1	0.00	*
3:9789450:-	   48.0	    0.0	 9999.9	    0.6	  13.77	  14.45	  70.70	   0.30	   0.27	--------	-1	0.00	*
3:196311879:-	   48.0	    0.0	 9999.9	    3.9	  13.77	  14.45	  34.30	   0.37	   0.00	--------	-1	0.00	*
3:196555971:-	   48.0	    0.0	 9999.9	    8.6	  13.77	  14.45	  20.00	   0.22	   0.51	--------	-1	0.00	*
4:53732154:+	   48.0	    0.0	 9999.9	    7.5	  13.77	  14.45	  22.29	   0.23	   0.80	--------	-1	0.00	*
4:80827269:+	   48.0	    0.0	 9999.9	    2.3	  13.77	  14.45	  44.85	   0.04	   0.51	--------	-1	0.00	*
4:141543103:+	   48.0	    0.0	 9999.9	    0.3	  13.77	  14.45	  83.61	   0.15	   0.00	--------	-1	0.00	*
4:146479728:-	   48.0	    0.0	 9999.9	    2.9	  13.77	  14.45	  39.86	   0.29	   0.00	--------	-1	0.00	*
4:146680425:+	   48.0	    0.0	 9999.9	    4.7	  13.77	  14.45	  30.74	   0.14	   0.00	--------	-1	0.00	*
4:187509173:-	   48.0	    0.0	 9999.9	    0.3	  13.77	  14.45	  83.61	   0.31	   0.00	--------	-1	0.00	*
5:64886001:-	   48.0	    0.0	 9999.9	    0.5	  13.77	  14.45	  76.93	   0.41	   0.27	--------	-1	0.00	*
5:64886004:+	   48.0	    0.0	 9999.9	    0.5	  13.77	  14.45	  76.93	   0.33	   0.08	--------	-1	0.00	*
5:130977617:-	   48.0	    0.0	 9999.9	    9.9	  13.77	  14.45	  17.58	   0.18	   0.65	--------	-1	0.00	*
6:31629897:+	   48.0	    0.0	 9999.9	    8.4	  13.77	  14.45	  20.30	   0.48	   0.00	--------	-1	0.00	*
6:90077684:+	   48.0	    0.0	 9999.9	    0.6	  13.77	  14.45	  72.52	   0.38	   0.69	--------	-1	0.00	*
6:150571079:-	   48.0	    0.0	 9999.9	    1.1	  13.77	  14.45	  59.86	   0.06	   0.00	--------	-1	0.00	*
7:30051020:+	   48.0	    0.0	 9999.9	    8.2	  13.77	  14.45	  20.89	   0.19	   0.10	--------	-1	0.00	*
7:31147631:-	   48.0	    0.0	 9999.9	    7.8	  13.77	  14.45	  21.58	   0.20	   0.74	--------	-1	0.00	*
7:51084093:-	   48.0	    0.0	 9999.9	    1.0	  13.77	  14.45	  62.35	   0.22	   0.00	--------	-1	0.00	*
7:81578743:-	   48.0	    0.0	 9999.9	    6.3	  13.77	  14.45	  25.50	   0.22	   0.00	--------	-1	0.00	*
7:156762507:+	   48.0	    0.0	 9999.9	    0.5	  13.77	  14.45	  75.63	   0.41	   0.00	--------	-1	0.00	*
9:129597846:-	   48.0	    0.0	 9999.9	    1.8	  13.77	  14.45	  49.30	   0.13	   0.00	--------	-1	0.00	*
X:68750568:+	   48.0	    0.0	 9999.9	    6.2	  13.77	  14.45	  25.78	   0.19	   0.36	--------	-1	0.00	*
X:69506696:+	   48.0	    0.0	 9999.9	    0.4	  13.77	  14.45	  80.99	   0.34	   0.00	--------	-1	0.00	*
7:42003564:-	   48.0	    0.0	 9999.9	    4.4	  13.77	  14.45	  32.27	   0.13	   0.00	--------	-1	0.00	*
4:186081677:-	   47.9	    0.0	 9999.9	    4.0	  13.77	  14.45	  34.14	   0.24	   0.00	--------	-1	0.00	*
17:2287591:+	   47.9	    0.0	 9999.9	   10.3	  13.77	  14.45	  16.94	   0.24	   0.00	--------	-1	0.00	*
19:1853368:+	   47.9	    0.0	 9999.9	    4.8	  13.77	  14.45	  30.50	   0.27	   0.45	--------	-1	0.00	*
9:125887553:+	   47.9	    0.0	 9999.9	    1.8	  13.77	  14.45	  49.54	   0.25	   0.00	--------	-1	0.00	*
1:59121075:+	   47.9	    0.0	 9999.9	    9.6	  13.77	  14.45	  18.20	   0.33	   0.00	--------	-1	0.00	*
10:53457093:-	   47.8	    0.0	 9999.9	    8.6	  13.77	  14.45	  20.02	   0.39	   0.00	--------	-1	0.00	*
3:119544784:+	   47.8	    0.0	 9999.9	    3.5	  13.77	  14.45	  36.70	   0.21	   0.00	--------	-1	0.00	*
3:67059182:+	   47.8	    0.0	 9999.9	    6.0	  13.77	  14.45	  26.37	   0.06	   0.00	--------	-1	0.00	*
7:27871943:-	   47.8	    0.0	 9999.9	    7.0	  13.77	  14.45	  23.49	   0.25	   0.00	--------	-1	0.00	*
17:46137703:+	   47.8	    0.0	 9999.9	    1.1	  13.77	  14.45	  58.69	   0.38	   0.00	--------	-1	0.00	*
3:120044146:-	   47.8	    0.0	 9999.9	    1.7	  13.77	  14.45	  50.73	   0.33	   0.50	--------	-1	0.00	*
13:30340859:-	   47.7	    0.0	 9999.9	    2.8	  13.77	  14.45	  40.61	   0.23	   0.00	--------	-1	0.00	*
1:233807577:-	   47.6	    0.0	 9999.9	    0.8	  13.77	  14.45	  66.91	   0.22	   0.00	--------	-1	0.00	*
3:179052298:+	   47.6	    0.0	 9999.9	    1.4	  13.77	  14.45	  54.16	   0.38	   0.00	--------	-1	0.00	*
14:63842030:-	   47.6	    0.0	 9999.9	    0.6	  13.77	  14.45	  72.31	   0.18	   0.00	--------	-1	0.00	*
2:203633136:-	   47.6	    0.0	 9999.9	    0.4	  13.77	  14.45	  78.41	   0.38	   0.00	--------	-1	0.00	*
2:235963791:+	   47.5	    0.0	 9999.9	    0.4	  13.77	  14.45	  78.41	   0.36	   0.00	--------	-1	0.00	*
22:32079900:-	   47.5	    0.0	 9999.9	    4.1	  13.77	  14.45	  33.37	   0.39	   0.00	--------	-1	0.00	*
11:76508481:-	   47.5	    0.0	 9999.9	    0.5	  13.77	  14.45	  74.08	   0.27	   0.00	--------	-1	0.00	*
1:38002645:-	   47.5	    0.0	 9999.9	    0.8	  13.77	  14.45	  66.91	   0.33	   0.00	--------	-1	0.00	*
5:78622484:-	   47.5	    0.0	 9999.9	   11.4	  13.77	  14.45	  15.20	   0.34	   0.00	--------	-1	0.00	*
11:35642099:+	   47.4	    0.0	 9999.9	    0.5	  13.77	  14.45	  74.08	   0.07	   0.00	--------	-1	0.00	*
17:37561046:+	   47.4	    0.0	 9999.9	    9.7	  13.77	  14.45	  17.93	   0.22	   0.00	--------	-1	0.00	*
7:148878038:+	   47.4	    0.0	 9999.9	    9.1	  13.77	  14.45	  19.10	   0.32	   0.00	--------	-1	0.00	*
5:139062746:-	   47.4	    0.0	 9999.9	    1.2	  13.77	  14.45	  57.88	   0.23	   0.09	--------	-1	0.00	*
1:40759550:+	   47.3	    0.0	 9999.9	    0.9	  13.77	  14.45	  64.43	   0.20	   0.31	--------	-1	0.00	*
X:80369952:+	   47.3	    0.0	 9999.9	    0.4	  13.77	  14.45	  80.99	   0.32	   0.00	--------	-1	0.00	*
6:107386730:+	   47.3	    0.0	 9999.9	    0.6	  13.77	  14.45	  72.52	   0.17	   0.00	--------	-1	0.00	*
15:42708901:+	   47.3	    0.0	 9999.9	    9.7	  13.77	  14.45	  17.92	   0.32	   0.00	--------	-1	0.00	*
16:75481103:-	   47.3	    0.0	 9999.9	   10.3	  13.77	  14.45	  17.00	   0.22	   0.00	--------	-1	0.00	*
2:198339813:+	   47.3	    0.0	 9999.9	    0.4	  13.77	  14.45	  78.41	   0.37	   0.00	--------	-1	0.00	*
8:67476257:+	   47.2	    0.0	 9999.9	    5.0	  13.77	  14.45	  29.53	   0.42	   0.25	--------	-1	0.00	*
X:63406020:+	   47.2	    0.0	 9999.9	    0.8	  13.77	  14.45	  64.90	   0.32	   0.00	--------	-1	0.00	*
3:182662386:+	   47.2	    0.0	 9999.9	    8.2	  13.77	  14.45	  20.69	   0.23	   0.00	--------	-1	0.00	*
11:130101550:+	   47.2	    0.0	 9999.9	    6.9	  13.77	  14.45	  23.74	   0.43	   0.36	--------	-1	0.00	*
1:32831320:-	   47.1	    0.0	 9999.9	    2.1	  13.77	  14.45	  46.77	   0.29	   0.00	--------	-1	0.00	*
14:52195810:-	   47.1	    0.0	 9999.9	    1.2	  13.77	  14.45	  57.34	   0.15	   0.00	--------	-1	0.00	*
18:23597170:+	   47.1	    0.0	 9999.9	    0.3	  13.77	  14.45	  83.95	   0.13	   0.00	--------	-1	0.00	*
9:103339492:+	   47.0	    0.0	 9999.9	    0.4	  13.77	  14.45	  78.57	   0.37	   0.00	--------	-1	0.00	*
12:393806:+	   60.0	    0.0	 9999.9	   17.9	  13.74	  18.06	  14.42	   0.09	   0.80	--------	-1	0.00	*
2:27003618:-	   49.4	    0.0	 9999.9	   12.9	  13.73	  15.05	  14.41	  -0.00	   0.00	--------	-1	0.00	*
13:41950584:+	   50.0	    0.0	 9999.9	   13.0	  13.69	  15.05	  14.36	   0.13	   0.78	--------	-1	0.00	*
1:162354547:+	   53.0	    0.0	 9999.9	   14.4	  13.66	  15.95	  14.33	   0.25	   0.52	--------	-1	0.00	*
11:27516544:-	   57.0	    0.0	 9999.9	   16.4	  13.64	  17.16	  14.32	   0.26	   0.00	--------	-1	0.00	*
13:36878440:-	   57.8	    0.0	 9999.9	   16.9	  13.63	  17.46	  14.31	   0.32	   0.00	--------	-1	0.00	*
15:40617480:+	   54.0	    0.0	 9999.9	   15.0	  13.60	  16.26	  14.28	   0.42	   0.00	--------	-1	0.00	*
6:137519024:-	   62.3	    3.2	   19.4	    0.6	  13.58	  14.26	 102.22	   0.43	   0.00	--------	-1	0.00	*
19:33870944:-	   64.6	    0.0	 9999.9	   20.7	  13.57	  19.57	  14.24	   0.21	   0.36	--------	-1	0.00	*
11:121178720:-	   51.1	    0.0	 9999.9	   14.0	  13.55	  15.65	  14.23	   0.24	   0.00	--------	-1	0.00	*
X:40510646:-	   56.0	    1.2	   47.0	   14.7	  13.55	  14.23	  15.85	   0.30	   0.00	--------	-1	0.00	*
19:19616821:-	   55.9	    1.8	   31.8	    4.7	  13.55	  14.23	  39.23	   0.20	   0.09	--------	-1	0.00	*
9:21863047:-	   55.2	    1.7	   32.6	    8.7	  13.55	  14.23	  25.96	   0.24	   0.00	--------	-1	0.00	*
8:117786642:+	   52.0	    0.9	   60.5	    0.4	  13.55	  14.22	  90.75	   0.32	   0.50	--------	-1	0.00	*
13:73283185:+	   51.5	    0.5	   99.3	    0.3	  13.55	  14.22	  95.82	   0.51	   0.00	--------	-1	0.00	*
1:155883369:+	   51.3	    0.5	   95.5	    4.7	  13.55	  14.22	  34.81	   0.27	   0.33	--------	-1	0.00	*
16:46836243:+	   51.2	    0.6	   80.5	    9.5	  13.55	  14.22	  21.23	   0.33	   0.00	--------	-1	0.00	*
1:6245206:-	   47.0	    0.0	 9999.9	    4.0	  13.48	  14.15	  32.88	   0.18	   0.00	--------	-1	0.00	*
1:89301350:-	   47.0	    0.0	 9999.9	    0.9	  13.48	  14.15	  62.23	   0.29	   0.00	--------	-1	0.00	*
1:150448953:+	   47.0	    0.0	 9999.9	    1.3	  13.48	  14.15	  55.02	   0.22	   0.00	--------	-1	0.00	*
1:207218173:-	   47.0	    0.0	 9999.9	    0.8	  13.48	  14.15	  65.11	   0.34	   0.00	--------	-1	0.00	*
1:212535000:-	   47.0	    0.0	 9999.9	    5.1	  13.48	  14.15	  28.49	   0.08	   0.00	--------	-1	0.00	*
1:213070472:-	   47.0	    0.0	 9999.9	    0.8	  13.48	  14.15	  65.11	   0.23	   0.00	--------	-1	0.00	*
10:64914099:-	   47.0	    0.0	 9999.9	    0.5	  13.48	  14.15	  72.90	   0.19	   0.00	--------	-1	0.00	*
10:74092662:-	   47.0	    0.0	 9999.9	    3.8	  13.48	  14.15	  33.99	   0.40	   0.33	--------	-1	0.00	*
10:93038755:-	   47.0	    0.0	 9999.9	    0.5	  13.48	  14.15	  72.90	   0.28	   0.00	--------	-1	0.00	*
10:105148202:-	   47.0	    0.0	 9999.9	    0.5	  13.48	  14.15	  72.90	   0.24	   0.00	--------	-1	0.00	*
11:62414423:+	   47.0	    0.0	 9999.9	    0.5	  13.48	  14.15	  72.13	   0.36	   0.00	--------	-1	0.00	*
11:95502177:-	   47.0	    0.0	 9999.9	    1.0	  13.48	  14.15	  60.46	   0.30	   0.22	--------	-1	0.00	*
11:118895108:+	   47.0	    0.0	 9999.9	    1.7	  13.48	  14.15	  49.12	   0.51	   0.34	--------	-1	0.00	*
12:106903556:-	   47.0	    0.0	 9999.9	    1.0	  13.48	  14.15	  60.62	   0.15	   0.21	--------	-1	0.00	*
12:115109560:+	   47.0	    0.0	 9999.9	    0.7	  13.48	  14.15	  66.59	   0.01	   0.00	--------	-1	0.00	*
13:95363156:+	   47.0	    0.0	 9999.9	    3.4	  13.48	  14.15	  35.78	   0.02	   0.00	--------	-1	0.00	*
14:31086694:+	   47.0	    0.0	 9999.9	    9.7	  13.48	  14.15	  17.18	   0.21	   0.59	--------	-1	0.00	*
14:70497297:+	   47.0	    0.0	 9999.9	    2.3	  13.48	  14.15	  43.08	   0.14	   0.00	--------	-1	0.00	*
15:41023653:-	   47.0	    0.0	 9999.9	    8.6	  13.48	  14.15	  19.24	   0.22	   0.00	--------	-1	0.00	*
15:41023666:+	   47.0	    0.0	 9999.9	    8.7	  13.48	  14.15	  18.95	   0.29	   0.00	--------	-1	0.00	*
