Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
7:155100644:+	  236.5	  121.9	    1.9	    0.5	   8.72	   9.19	 999.00	   0.35	   0.38	--------	-1	0.00	*
12:69236108:+	  236.2	   14.3	   16.6	  105.6	  26.54	  52.11	  27.73	   0.39	   0.00	--------	-1	0.00	*
X:114884755:+	  236.2	   82.2	    2.9	    1.0	  17.07	  17.89	 999.00	   0.34	   0.00	--------	-1	0.00	*
16:1821918:-	  236.0	   70.0	    3.4	    5.3	  20.79	  21.76	 290.98	   0.44	   0.46	--------	-1	0.00	*
17:18834435:+	  236.0	    0.0	 9999.9	    3.5	  68.68	  71.04	 999.00	   0.32	   0.52	--------	-1	0.00	*
5:56558767:+	  236.0	   50.8	    4.6	    3.0	  27.95	  29.18	 999.00	   0.39	   0.00	--------	-1	0.00	*
5:148876235:-	  236.0	   50.2	    4.7	    0.5	  27.95	  29.18	 999.00	   0.33	   0.51	--------	-1	0.00	*
7:27180921:-	  236.0	    0.0	 9999.9	    0.5	  68.69	  71.04	 999.00	   0.44	   0.31	--------	-1	0.00	*
8:103840312:+	  236.0	    0.0	 9999.9	   20.3	  68.69	  71.04	 159.23	   0.08	   0.75	--------	-1	0.00	*
5:137891236:-	  235.9	    5.4	   43.3	    2.4	  59.29	  61.42	 999.00	   0.22	   0.00	--------	-1	0.00	*
22:38881246:-	  235.6	   40.4	    5.8	  118.0	  20.44	  34.04	  21.40	   0.21	   0.00	--------	-1	0.00	*
3:41281881:+	  235.3	   50.2	    4.7	    7.5	  27.95	  29.18	 256.22	   0.34	   0.00	--------	-1	0.00	*
5:137087329:-	  235.2	   46.3	    5.1	    0.5	  29.72	  31.03	 999.00	   0.46	   0.00	--------	-1	0.00	*
12:118583341:+	  235.0	   14.3	   16.4	    0.9	  49.66	  51.56	 999.00	   0.59	   0.58	--------	-1	0.00	*
16:23592418:+	  235.0	   91.9	    2.6	    1.8	  14.44	  15.15	 999.00	   0.63	   0.00	--------	-1	0.00	*
17:7417839:-	  235.0	   32.9	    7.1	    1.1	  36.77	  38.31	 999.00	   0.40	   0.63	--------	-1	0.00	*
5:60455601:-	  235.0	   56.0	    4.2	    5.9	  25.66	  26.82	 277.83	   0.28	   0.47	--------	-1	0.00	*
2:55199837:+	  234.9	   21.6	   10.9	    8.0	  44.01	  45.76	 248.51	   0.26	   0.59	--------	-1	0.00	*
11:9467035:-	  234.6	  168.0	    1.4	    0.5	   3.08	   3.31	 999.00	   0.55	   0.00	--------	-1	0.00	*
6:20491904:+	  234.1	    0.0	 9999.9	    1.6	  68.39	  70.74	 999.00	   0.20	   0.00	--------	-1	0.00	*
22:45582098:-	  234.0	   12.8	   18.3	    0.9	  51.20	  53.16	 999.00	   0.38	   0.41	--------	-1	0.00	*
8:100890438:-	  234.0	   15.5	   15.1	    6.4	  48.52	  50.39	 268.25	   0.71	   0.00	--------	-1	0.00	*
6:64291315:-	  233.4	   25.1	    9.3	   70.6	  40.93	  42.60	  52.43	   0.30	   0.00	--------	-1	0.00	*
13:79188647:-	  233.0	   13.0	   18.0	    0.3	  50.93	  52.88	 999.00	   0.28	   0.00	--------	-1	0.00	*
16:4505839:+	  233.0	   70.0	    3.3	   32.6	  20.25	  21.20	 113.57	   0.25	   0.90	--------	-1	0.00	*
9:113006334:+	  233.0	   44.5	    5.2	    0.4	  30.01	  31.33	 999.00	   0.67	   0.00	--------	-1	0.00	*
11:9610209:-	  232.0	   17.6	   13.2	    0.5	  46.33	  48.14	 999.00	   0.33	   0.86	--------	-1	0.00	*
20:57486057:+	  232.0	   14.0	   16.6	    0.7	  49.75	  51.66	 999.00	   0.36	   0.00	--------	-1	0.00	*
X:119389572:-	  232.0	    3.1	   73.8	   17.8	  60.77	  62.94	 167.27	   0.42	   0.50	--------	-1	0.00	*
17:27589890:+	  232.0	    0.0	 9999.9	    1.1	  67.49	  69.84	 999.00	   0.34	   0.00	--------	-1	0.00	*
17:73774381:-	  231.9	   90.4	    2.6	   12.9	  14.22	  14.92	 197.85	   0.32	   0.00	--------	-1	0.00	*
17:27589898:-	  231.7	    0.0	 9999.9	    1.1	  67.50	  69.84	 999.00	   0.31	   0.00	--------	-1	0.00	*
3:133308864:+	  231.6	    8.7	   26.6	   60.8	  54.67	  56.72	  62.14	   0.26	   0.00	--------	-1	0.00	*
19:47278686:-	  231.5	  112.0	    2.1	    1.1	   9.82	  10.34	 999.00	   0.54	   0.00	--------	-1	0.00	*
15:52843948:+	  231.4	   16.7	   13.8	   24.6	  47.15	  48.98	 137.66	   0.61	   0.00	--------	-1	0.00	*
7:27180933:+	  231.3	    1.2	  198.4	    0.5	  63.76	  66.00	 999.00	   0.59	   0.00	--------	-1	0.00	*
12:104743302:+	  231.0	   23.2	    9.9	    0.7	  41.56	  43.24	 999.00	   0.28	   0.00	--------	-1	0.00	*
14:64926584:+	  231.0	   56.0	    4.1	    0.5	  24.86	  25.98	 999.00	   0.46	   0.00	--------	-1	0.00	*
19:39327180:+	  231.0	   34.2	    6.8	    1.1	  34.69	  36.16	 999.00	   0.67	   0.00	--------	-1	0.00	*
3:113439480:+	  231.0	   54.6	    4.2	    3.6	  25.26	  26.40	 321.59	   0.08	   0.00	--------	-1	0.00	*
4:71686424:-	  231.0	   17.8	   13.0	    4.8	  46.07	  47.87	 292.57	   0.63	   0.00	--------	-1	0.00	*
5:179156847:+	  231.0	   91.8	    2.5	   10.6	  13.83	  14.52	 214.78	   0.59	   0.00	--------	-1	0.00	*
11:64845331:+	  230.1	   43.8	    5.3	    0.5	  30.05	  31.37	 999.00	   0.44	   0.02	--------	-1	0.00	*
1:28177423:+	  230.1	   53.6	    4.3	    1.4	  25.66	  26.81	 999.00	   0.46	   0.00	--------	-1	0.00	*
1:111983641:+	  230.1	   54.9	    4.2	    1.7	  25.26	  26.40	 999.00	   0.31	   0.00	--------	-1	0.00	*
14:21820624:-	  230.0	   42.0	    5.5	    0.5	  30.80	  32.14	 999.00	   0.27	   0.00	--------	-1	0.00	*
16:70286336:+	  230.0	   12.4	   18.5	    0.7	  50.13	  52.05	 999.00	   0.59	   0.12	--------	-1	0.00	*
17:40023318:+	  230.0	   88.2	    2.6	    1.1	  14.40	  15.11	 999.00	   0.35	   0.84	--------	-1	0.00	*
5:74657626:+	  230.0	   27.2	    8.5	    0.5	  38.63	  40.23	 999.00	   0.24	   0.00	--------	-1	0.00	*
16:20746453:+	  229.0	   28.0	    8.2	   41.2	  38.39	  39.98	  90.69	   0.05	   0.80	--------	-1	0.00	*
6:30668142:-	  229.0	   28.0	    8.2	   19.8	  38.39	  39.98	 154.13	   0.41	   0.84	--------	-1	0.00	*
2:61705482:+	  228.8	   36.6	    6.3	   11.3	  33.13	  34.56	 206.37	   0.32	   0.56	--------	-1	0.00	*
20:32677405:+	  228.3	   88.2	    2.6	    4.6	  14.25	  14.95	 292.59	   0.63	   0.04	--------	-1	0.00	*
3:185635180:-	  228.2	  122.7	    1.9	    1.9	   7.64	   8.07	 999.00	   0.11	   0.00	--------	-1	0.00	*
5:162945659:-	  228.2	    8.2	   28.0	    0.5	  53.85	  55.86	 999.00	   0.28	   0.00	--------	-1	0.00	*
6:18224905:-	  228.2	   96.5	    2.4	   17.6	  12.40	  13.03	 164.85	   0.33	   0.00	--------	-1	0.00	*
1:115260725:+	  228.0	   15.4	   14.8	    0.8	  46.94	  48.76	 999.00	   0.52	   0.85	--------	-1	0.00	*
11:60658283:+	  228.0	   13.2	   17.3	    0.5	  48.68	  50.56	 999.00	   0.52	   0.34	--------	-1	0.00	*
16:2821258:+	  228.0	   20.3	   11.2	    0.7	  42.96	  44.68	 999.00	   0.44	   0.00	--------	-1	0.00	*
17:7147195:-	  228.0	   57.4	    4.0	   14.0	  23.50	  24.57	 184.82	   0.60	   0.00	--------	-1	0.00	*
2:43451171:-	  228.0	   68.5	    3.3	    0.4	  19.67	  20.59	 999.00	   0.37	   0.05	--------	-1	0.00	*
22:28248482:+	  228.0	    0.0	 9999.9	   18.0	  66.31	  68.63	 161.91	   0.34	   0.00	--------	-1	0.00	*
5:180003404:-	  228.0	   45.5	    5.0	   46.8	  28.47	  29.73	  79.61	   0.06	   0.75	--------	-1	0.00	*
6:31765361:-	  228.0	   56.0	    4.1	    0.6	  24.26	  25.36	 999.00	   0.39	   0.41	--------	-1	0.00	*
8:37556598:+	  228.0	   31.7	    7.2	    1.0	  35.70	  37.21	 999.00	   0.29	   0.00	--------	-1	0.00	*
13:77580669:+	  228.0	   15.3	   14.9	    0.3	  46.94	  48.76	 999.00	   0.47	   0.00	--------	-1	0.00	*
7:155100646:-	  227.8	  116.1	    2.0	    0.5	   8.47	   8.93	 999.00	   0.42	   0.00	--------	-1	0.00	*
1:35649912:+	  227.8	   50.1	    4.5	    0.8	  26.28	  27.46	 999.00	   0.58	   0.00	--------	-1	0.00	*
1:204375006:-	  227.0	   14.5	   15.6	    0.8	  47.53	  49.37	 999.00	   0.52	   0.00	--------	-1	0.00	*
17:57772033:+	  226.7	   50.4	    4.5	    2.3	  26.08	  27.25	 999.00	   0.44	   0.00	--------	-1	0.00	*
6:64291158:+	  226.5	   20.5	   11.1	   70.6	  42.71	  44.42	  48.82	   0.08	   0.00	--------	-1	0.00	*
6:21596287:+	  226.3	    0.0	 9999.9	    0.6	  66.02	  68.33	 999.00	   0.59	   0.00	--------	-1	0.00	*
2:105716328:+	  226.0	   45.7	    4.9	    0.4	  28.04	  29.29	 999.00	   0.66	   0.00	--------	-1	0.00	*
3:113805132:+	  226.0	   11.6	   19.5	    6.4	  49.99	  51.91	 255.94	   0.09	   0.00	--------	-1	0.00	*
X:112020533:-	  225.7	   29.6	    7.6	    0.4	  36.41	  37.95	 999.00	   0.08	   0.00	--------	-1	0.00	*
1:27107824:+	  225.6	    0.0	 9999.9	    0.8	  65.73	  68.03	 999.00	   0.18	   0.00	--------	-1	0.00	*
5:148876225:+	  225.4	   47.8	    4.7	    0.5	  27.15	  28.36	 999.00	   0.36	   0.00	--------	-1	0.00	*
11:64846000:-	  225.0	   15.2	   14.8	    0.5	  46.14	  47.95	 999.00	   0.45	   0.19	--------	-1	0.00	*
12:107385408:+	  225.0	    0.0	 9999.9	    1.6	  65.44	  67.73	 999.00	   0.19	   0.63	--------	-1	0.00	*
17:1325249:-	  225.0	  112.0	    2.0	    1.8	   8.95	   9.43	 999.00	   0.11	   0.00	--------	-1	0.00	*
3:9518553:-	  225.0	   31.8	    7.1	    0.5	  34.99	  36.48	 999.00	   0.34	   0.00	--------	-1	0.00	*
3:52289427:-	  225.0	   42.0	    5.4	    0.5	  29.70	  31.00	 999.00	   0.20	   0.00	--------	-1	0.00	*
3:113438278:-	  225.0	   37.2	    6.1	   84.0	  31.70	  33.07	  36.60	   0.17	   0.00	--------	-1	0.00	*
6:8079998:+	  225.0	    0.0	 9999.9	    0.6	  65.44	  67.73	 999.00	   0.39	   0.57	--------	-1	0.00	*
8:99114630:-	  225.0	    0.0	 9999.9	    3.2	  65.44	  67.73	 320.96	   0.47	   0.18	--------	-1	0.00	*
X:123234632:-	  224.4	   40.3	    5.6	   58.2	  30.18	  31.50	  61.30	   0.19	   0.47	--------	-1	0.00	*
7:2274494:-	  224.4	   19.3	   11.6	    0.5	  42.94	  44.66	 999.00	   0.10	   0.00	--------	-1	0.00	*
7:26231797:-	  224.3	   63.4	    3.5	    9.8	  20.77	  21.74	 214.04	   0.64	   0.02	--------	-1	0.00	*
X:73810336:+	  224.2	   14.1	   15.9	    0.4	  47.00	  48.82	 999.00	   0.18	   0.00	--------	-1	0.00	*
10:70742825:-	  224.1	   85.9	    2.6	    2.6	  14.36	  15.07	 999.00	   0.19	   0.15	--------	-1	0.00	*
7:6442529:-	  224.0	  132.8	    1.7	    0.5	   5.83	   6.18	 999.00	   0.26	   0.00	--------	-1	0.00	*
1:84963209:+	  224.0	   46.7	    4.8	    0.8	  27.17	  28.38	 999.00	   0.42	   0.00	--------	-1	0.00	*
11:61066972:-	  224.0	   84.0	    2.7	   14.5	  14.71	  15.43	 176.64	   0.49	   0.63	--------	-1	0.00	*
3:69104350:+	  224.0	   75.4	    3.0	    1.8	  16.86	  17.67	 999.00	   0.43	   0.11	--------	-1	0.00	*
3:113804959:-	  224.0	   44.4	    5.0	    6.4	  28.07	  29.31	 252.84	   0.24	   0.46	--------	-1	0.00	*
11:61564618:-	  223.8	    4.0	   56.0	    8.0	  58.48	  60.59	 231.60	   0.67	   0.49	--------	-1	0.00	*
15:52843664:-	  223.8	   28.6	    7.8	   24.6	  36.54	  38.08	 129.92	   0.17	   0.13	--------	-1	0.00	*
1:171561573:-	  223.7	   36.0	    6.2	    0.8	  32.00	  33.38	 999.00	   0.14	   0.00	--------	-1	0.00	*
16:3777073:+	  223.6	   14.4	   15.5	   16.3	  46.73	  48.55	 166.28	   0.19	   0.00	--------	-1	0.00	*
19:36728568:-	  223.3	    0.0	 9999.9	    1.1	  65.15	  67.43	 999.00	   0.25	   0.29	--------	-1	0.00	*
20:16721772:+	  223.0	    6.9	   32.2	    2.7	  54.40	  56.43	 999.00	   0.51	   0.09	--------	-1	0.00	*
X:150156894:-	  222.2	    0.0	 9999.9	   26.5	  64.86	  67.13	 122.61	   0.49	   0.00	--------	-1	0.00	*
1:31404403:-	  222.0	   52.1	    4.3	   35.5	  24.24	  25.34	  97.23	   0.40	   0.00	--------	-1	0.00	*
3:100084320:-	  222.0	   84.0	    2.6	   36.6	  14.39	  15.10	  94.86	   0.22	   0.00	--------	-1	0.00	*
5:133308170:+	  222.0	   29.7	    7.5	   18.4	  35.46	  36.96	 153.33	   0.39	   0.47	--------	-1	0.00	*
9:99148967:+	  222.0	    0.0	 9999.9	    0.4	  64.57	  66.83	 999.00	   0.30	   0.61	--------	-1	0.00	*
20:280427:-	  221.9	    0.0	 9999.9	    0.8	  64.57	  66.83	 999.00	   0.34	   0.00	--------	-1	0.00	*
7:75957865:-	  221.8	   26.4	    8.4	    0.5	  37.32	  38.88	 999.00	   0.23	   0.41	--------	-1	0.00	*
8:11696414:+	  221.7	   26.6	    8.3	    0.5	  37.32	  38.88	 999.00	   0.24	   0.00	--------	-1	0.00	*
12:57057899:-	  221.3	   85.3	    2.6	    3.5	  13.90	  14.59	 308.13	   0.45	   0.33	--------	-1	0.00	*
X:150575481:-	  221.1	   13.5	   16.4	    9.7	  47.08	  48.91	 211.34	   0.29	   0.00	--------	-1	0.00	*
19:16628799:+	  221.0	   29.2	    7.6	   15.2	  35.22	  36.71	 169.11	   0.55	   0.00	--------	-1	0.00	*
4:83275042:+	  220.9	   16.8	   13.2	    0.3	  44.27	  46.01	 999.00	   0.69	   0.15	--------	-1	0.00	*
18:32912467:-	  220.9	   42.7	    5.2	   19.1	  28.35	  29.60	 148.96	   0.46	   0.00	--------	-1	0.00	*
2:174233109:-	  220.8	   28.0	    7.9	   17.6	  36.44	  37.97	 155.87	   0.45	   0.00	--------	-1	0.00	*
4:17625782:+	  220.2	    0.0	 9999.9	   17.6	  64.27	  66.53	 156.00	   0.18	   0.00	--------	-1	0.00	*
15:83686017:-	  220.2	   24.2	    9.1	    4.5	  38.38	  39.97	 281.71	   0.54	   0.00	--------	-1	0.00	*
3:48198753:-	  220.0	   64.7	    3.4	   10.1	  19.70	  20.63	 206.30	   0.47	   0.43	--------	-1	0.00	*
10:102746131:-	  220.0	    0.0	 9999.9	    2.7	  63.98	  66.23	 999.00	   0.46	   0.00	--------	-1	0.00	*
16:23592432:-	  220.0	   76.1	    2.9	    1.8	  15.92	  16.68	 999.00	   0.60	   0.00	--------	-1	0.00	*
21:34809604:+	  220.0	   28.0	    7.9	    0.6	  36.20	  37.72	 999.00	   0.30	   0.06	--------	-1	0.00	*
7:157060884:-	  220.0	   41.8	    5.3	    7.4	  28.60	  29.87	 233.10	   0.34	   0.57	--------	-1	0.00	*
1:23636602:-	  219.8	   72.9	    3.0	    8.6	  17.05	  17.86	 219.22	   0.18	   0.00	--------	-1	0.00	*
14:100744713:+	  219.8	   11.4	   19.4	    0.5	  48.37	  50.23	 999.00	   0.18	   0.00	--------	-1	0.00	*
3:133307856:+	  219.3	   25.0	    8.8	   60.8	  38.13	  39.71	  55.28	   0.38	   0.69	--------	-1	0.00	*
2:242291692:-	  219.1	  137.5	    1.6	   73.2	   4.76	   5.07	  42.97	   0.37	   0.54	--------	-1	0.00	*
10:857195:-	  219.0	   24.4	    9.0	   68.0	  37.88	  39.46	  47.21	   0.35	   0.16	--------	-1	0.00	*
10:102121295:+	  219.0	  128.0	    1.7	   10.5	   5.74	   6.09	 200.32	   0.19	   0.00	--------	-1	0.00	*
13:28197523:-	  219.0	   12.1	   18.2	    0.3	  47.17	  49.00	 999.00	   0.69	   0.00	--------	-1	0.00	*
15:69072356:-	  219.0	   28.0	    7.8	   13.1	  35.96	  37.48	 179.70	   0.06	   0.00	--------	-1	0.00	*
2:10924151:-	  219.0	   60.6	    3.6	    0.4	  20.69	  21.65	 999.00	   0.38	   0.00	--------	-1	0.00	*
21:37789064:+	  219.0	   28.0	    7.8	    1.9	  35.96	  37.48	 999.00	   0.41	   0.29	--------	-1	0.00	*
3:23962089:-	  219.0	  114.7	    1.9	    3.8	   7.74	   8.17	 293.61	   0.33	   0.00	--------	-1	0.00	*
3:133539463:-	  219.0	    0.0	 9999.9	    6.2	  63.70	  65.93	 247.57	   0.54	   0.00	--------	-1	0.00	*
5:92930068:+	  219.0	   36.0	    6.1	    0.8	  31.39	  32.75	 999.00	  -0.01	   0.54	--------	-1	0.00	*
5:110463371:+	  219.0	   13.7	   16.0	   48.6	  46.28	  48.08	  70.81	   0.27	   0.00	--------	-1	0.00	*
1:150547787:+	  218.9	   43.0	    5.1	   86.0	  27.46	  28.68	  32.73	   0.43	   0.64	--------	-1	0.00	*
1:228682613:-	  218.8	   27.0	    8.1	    6.3	  36.58	  38.12	 247.31	   0.35	   0.00	--------	-1	0.00	*
1:244219295:-	  218.5	   16.2	   13.5	    0.8	  43.74	  45.48	 999.00	   0.34	   0.00	--------	-1	0.00	*
X:150156907:+	  218.4	    0.0	 9999.9	   26.5	  63.70	  65.93	 118.92	   0.41	   0.00	--------	-1	0.00	*
1:162493628:+	  218.2	    0.0	 9999.9	    9.8	  63.70	  65.93	 206.17	   0.55	   0.26	--------	-1	0.00	*
19:36728680:-	  218.2	    0.0	 9999.9	    1.1	  63.70	  65.93	 999.00	   0.22	   0.29	--------	-1	0.00	*
1:205686476:+	  218.0	  126.0	    1.7	   69.6	   6.03	   6.40	  45.21	   0.17	   0.00	--------	-1	0.00	*
10:103909897:+	  218.0	   44.8	    4.9	    0.5	  26.79	  27.99	 999.00	   0.60	   0.00	--------	-1	0.00	*
20:309272:+	  218.0	   15.3	   14.2	    4.0	  44.30	  46.05	 288.01	   0.64	   0.00	--------	-1	0.00	*
3:11599535:+	  218.0	   12.2	   17.9	    1.5	  46.91	  48.73	 999.00	   0.14	   0.56	--------	-1	0.00	*
15:89174389:+	  218.0	   28.1	    7.8	   53.7	  35.10	  36.59	  62.84	   0.29	   0.00	--------	-1	0.00	*
17:76220055:-	  217.4	   67.5	    3.2	    9.3	  18.20	  19.07	 209.71	   0.27	   0.00	--------	-1	0.00	*
15:78790738:+	  217.2	   37.0	    5.9	    0.5	  30.63	  31.97	 999.00	   0.33	   0.00	--------	-1	0.00	*
16:450714:+	  217.0	   32.1	    6.8	    0.7	  32.55	  33.95	 999.00	   0.56	   0.03	--------	-1	0.00	*
19:34960306:-	  217.0	  113.3	    1.9	    7.2	   7.67	   8.10	 231.23	   0.50	   0.32	--------	-1	0.00	*
2:120439616:+	  217.0	   84.0	    2.6	    0.4	  13.62	  14.29	 999.00	   0.59	   0.00	--------	-1	0.00	*
21:28209695:+	  217.0	    0.0	 9999.9	    4.6	  63.11	  65.32	 272.65	   0.26	   0.00	--------	-1	0.00	*
5:179157445:+	  217.0	   59.1	    3.7	   10.6	  20.66	  21.62	 196.24	  -0.01	   0.00	--------	-1	0.00	*
6:11138474:-	  217.0	    0.0	 9999.9	   47.9	  63.11	  65.32	  70.54	   0.38	   0.83	--------	-1	0.00	*
6:21597362:+	  217.0	   83.6	    2.6	    0.6	  13.62	  14.29	 999.00	   0.28	   0.00	--------	-1	0.00	*
X:119389571:+	  216.9	    2.9	   74.0	   17.5	  57.87	  59.98	 152.13	   0.32	   0.00	--------	-1	0.00	*
1:26227357:-	  216.8	   47.4	    4.6	    5.0	  25.28	  26.41	 264.41	   0.63	   0.02	--------	-1	0.00	*
1:31405358:+	  216.4	    2.8	   76.2	   35.5	  57.88	  59.98	  93.27	   0.28	   0.44	--------	-1	0.00	*
3:113438955:+	  216.0	   58.3	    3.7	    3.6	  20.82	  21.79	 294.60	   0.39	   0.00	--------	-1	0.00	*
6:170891101:+	  216.0	   39.9	    5.4	    0.6	  28.69	  29.95	 999.00	   0.33	   0.00	--------	-1	0.00	*
20:32264043:-	  215.9	   32.9	    6.6	    0.7	  32.32	  33.71	 999.00	   0.14	   0.00	--------	-1	0.00	*
9:19056126:+	  215.8	   21.4	   10.1	    8.7	  39.19	  40.80	 212.43	   0.42	   0.00	--------	-1	0.00	*
3:133308064:+	  215.7	   59.5	    3.6	   60.8	  20.46	  21.42	  53.06	   0.24	   0.69	--------	-1	0.00	*
10:99192405:+	  215.0	   25.9	    8.3	    5.9	  36.25	  37.77	 246.18	   0.66	   0.15	--------	-1	0.00	*
7:44873933:+	  215.0	   80.1	    2.7	    5.3	  14.06	  14.75	 256.29	   0.55	   0.13	--------	-1	0.00	*
19:41813252:-	  215.0	   16.2	   13.3	    3.5	  42.70	  44.40	 294.33	   0.42	   0.00	--------	-1	0.00	*
2:20648426:-	  215.0	    0.0	 9999.9	    3.1	  62.52	  64.72	 305.57	   0.28	   0.00	--------	-1	0.00	*
6:17616049:+	  214.8	   39.3	    5.5	    0.6	  28.47	  29.73	 999.00	   0.23	   0.38	--------	-1	0.00	*
19:32874314:+	  214.2	    0.0	 9999.9	    9.7	  62.52	  64.72	 201.29	   0.17	   0.00	--------	-1	0.00	*
7:155101419:-	  214.1	   27.6	    7.8	    0.5	  34.99	  36.48	 999.00	   0.22	   0.00	--------	-1	0.00	*
22:21304384:-	  214.1	    8.1	   26.4	    0.9	  49.97	  51.89	 999.00	   0.43	   0.00	--------	-1	0.00	*
19:6413453:+	  214.0	   72.3	    3.0	    1.1	  16.03	  16.80	 999.00	   0.56	   0.00	--------	-1	0.00	*
1:201939441:+	  213.8	   28.1	    7.6	    0.8	  34.15	  35.61	 999.00	   0.39	   0.00	--------	-1	0.00	*
22:45582107:+	  213.3	   14.9	   14.3	    0.9	  44.08	  45.83	 999.00	   0.32	   0.00	--------	-1	0.00	*
19:16302784:+	  213.0	   14.8	   14.4	    1.1	  43.81	  45.56	 999.00	   0.63	   0.00	--------	-1	0.00	*
6:1395575:+	  213.0	   70.0	    3.0	    5.1	  16.73	  17.53	 256.27	   0.06	   0.52	--------	-1	0.00	*
6:99991204:+	  213.0	    0.0	 9999.9	    5.1	  61.94	  64.12	 255.64	   0.16	   0.56	--------	-1	0.00	*
5:137842697:-	  212.7	   58.8	    3.6	   20.9	  20.25	  21.20	 133.06	   0.32	   0.63	--------	-1	0.00	*
6:18225646:-	  212.5	   99.7	    2.1	    9.6	   9.60	  10.11	 199.66	   0.09	   0.48	--------	-1	0.00	*
10:1086333:-	  212.4	   32.2	    6.6	    0.6	  31.62	  33.00	 999.00	   0.27	   0.00	--------	-1	0.00	*
1:156712544:-	  212.0	  102.7	    2.1	    1.6	   8.92	   9.40	 999.00	   0.35	   0.00	--------	-1	0.00	*
1:207968272:+	  212.0	    8.4	   25.3	   30.6	  49.15	  51.04	 101.11	   0.29	   0.00	--------	-1	0.00	*
11:61171816:-	  212.0	   12.7	   16.7	    0.5	  45.29	  47.07	 999.00	   0.21	   0.00	--------	-1	0.00	*
12:69663413:+	  212.0	   38.3	    5.5	   12.9	  28.29	  29.55	 172.83	   0.54	   0.00	--------	-1	0.00	*
22:30972969:+	  212.0	   70.0	    3.0	    2.6	  16.56	  17.35	 317.36	   0.42	   0.69	--------	-1	0.00	*
3:47058122:-	  212.0	   28.0	    7.6	    7.2	  34.28	  35.74	 224.17	   0.15	   0.84	--------	-1	0.00	*
4:83345967:+	  212.0	   16.9	   12.5	    6.8	  41.92	  43.60	 228.60	   0.48	   0.48	--------	-1	0.00	*
X:154467864:-	  211.6	   29.5	    7.2	    0.4	  33.09	  34.51	 999.00	   0.25	   0.00	--------	-1	0.00	*
13:30085524:-	  211.0	   56.0	    3.8	  135.7	   8.41	  21.91	   8.87	   0.33	   0.00	--------	-1	0.00	*
14:35871013:+	  211.0	   81.9	    2.6	    0.5	  13.19	  13.84	 999.00	   0.30	   0.00	--------	-1	0.00	*
17:38545024:+	  210.9	   56.5	    3.7	    1.1	  20.58	  21.54	 999.00	   0.57	   0.00	--------	-1	0.00	*
11:118964646:+	  210.5	    2.4	   86.1	   19.7	  56.13	  58.21	 135.83	   0.54	   0.18	--------	-1	0.00	*
6:7883069:+	  210.4	    1.8	  119.0	    8.3	  57.66	  59.76	 210.23	   0.33	   0.21	--------	-1	0.00	*
20:43536749:-	  210.3	    2.6	   80.3	  106.9	  17.82	  58.21	  18.67	   0.30	   0.00	--------	-1	0.00	*
1:32799631:-	  210.0	   72.4	    2.9	   62.6	  15.36	  16.11	  47.97	   0.23	   0.44	--------	-1	0.00	*
1:204375007:+	  210.0	   13.5	   15.6	    0.8	  43.88	  45.62	 999.00	   0.42	   0.00	--------	-1	0.00	*
16:9212599:+	  210.0	    0.0	 9999.9	    0.7	  61.05	  63.22	 999.00	   0.05	   0.55	--------	-1	0.00	*
20:49507633:+	  210.0	    0.0	 9999.9	    7.9	  61.05	  63.22	 213.00	   0.21	   0.83	--------	-1	0.00	*
3:49067555:+	  210.0	   26.3	    8.0	    0.5	  34.41	  35.87	 999.00	   0.18	   0.48	--------	-1	0.00	*
5:43289706:+	  210.0	   47.6	    4.4	    1.4	  23.84	  24.92	 999.00	   0.39	   0.00	--------	-1	0.00	*
1:212276715:+	  209.8	    6.2	   33.6	    0.8	  50.76	  52.70	 999.00	   0.55	   0.00	--------	-1	0.00	*
1:32661103:-	  209.7	   29.4	    7.1	    4.9	  32.61	  34.02	 255.92	   0.38	   0.00	--------	-1	0.00	*
7:155101394:+	  209.3	   31.6	    6.6	    0.5	  31.48	  32.85	 999.00	   0.29	   0.38	--------	-1	0.00	*
4:103718089:-	  209.3	   93.0	    2.3	   30.6	  10.58	  11.13	  99.40	   0.14	   0.00	--------	-1	0.00	*
1:150594882:+	  209.1	   59.9	    3.5	   40.5	  19.34	  20.26	  78.05	   0.26	   0.12	--------	-1	0.00	*
22:39261501:-	  209.0	   37.4	    5.6	    0.9	  28.12	  29.37	 999.00	   0.07	   0.00	--------	-1	0.00	*
5:140053724:-	  209.0	   56.0	    3.7	    1.8	  20.55	  21.51	 999.00	   0.48	   0.00	--------	-1	0.00	*
4:17625810:-	  208.7	    0.0	 9999.9	   17.6	  60.76	  62.92	 142.95	   0.24	   0.03	--------	-1	0.00	*
19:10795910:+	  208.6	   96.3	    2.2	    4.5	   9.65	  10.16	 261.44	   0.02	   0.51	--------	-1	0.00	*
13:73284301:+	  208.3	   53.8	    3.9	    0.3	  21.29	  22.27	 999.00	   0.26	   0.00	--------	-1	0.00	*
1:84963302:-	  208.0	   51.3	    4.1	    0.8	  21.84	  22.85	 999.00	   0.44	   0.00	--------	-1	0.00	*
15:78792733:-	  208.0	    0.0	 9999.9	    0.5	  60.47	  62.61	 999.00	   0.30	   0.00	--------	-1	0.00	*
