Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
21:15745765	  152.8	   82.9	    1.8	    0.4	   5.27	   5.52	 999.00	  -0.54	   0.00	--------	-1	0.00	*
17:46699157	  151.7	   72.3	    2.1	    9.5	   6.83	   7.12	 122.42	  -0.47	   0.00	--------	-1	0.00	*
11:8125507	  151.4	   82.9	    1.8	    1.4	   5.16	   5.40	 246.30	  -0.34	   0.00	--------	-1	0.00	*
13:25914412	  151.0	   82.9	    1.8	    0.8	   5.05	   5.28	 278.96	  -0.46	   0.00	--------	-1	0.00	*
2:204292872	  150.9	   82.9	    1.8	   16.9	   5.05	   5.28	  86.69	  -0.48	   0.00	--------	-1	0.00	*
11:13751495	  150.6	   82.9	    1.8	    0.5	   5.05	   5.28	 305.29	  -0.49	   0.00	--------	-1	0.00	*
5:134670420	  149.4	  104.6	    1.4	    0.5	   2.39	   2.54	 311.82	  -0.66	   0.00	--------	-1	0.00	*
11:20530118	  149.0	   82.9	    1.8	    0.5	   4.83	   5.06	 300.40	  -0.63	   0.00	--------	-1	0.00	*
18:23596338	  149.0	   79.4	    1.9	    0.3	   5.28	   5.52	 999.00	  -0.69	   0.00	--------	-1	0.00	*
20:36719581	  148.6	   74.4	    2.0	   14.0	   6.09	   6.37	  96.05	  -0.66	   0.00	--------	-1	0.00	*
13:73333758	  148.4	   68.2	    2.2	    8.3	   7.20	   7.50	 127.34	  -0.49	   0.00	--------	-1	0.00	*
14:50362798	  148.3	   79.8	    1.9	    0.5	   5.28	   5.52	 306.79	  -0.29	   0.00	--------	-1	0.00	*
1:86118525	  148.0	   62.2	    2.4	    5.0	   8.30	   8.64	 157.62	  -0.38	   0.00	--------	-1	0.00	*
2:29171054	  148.0	    0.0	 9999.9	    0.4	  43.22	  44.55	 311.39	  -0.19	   0.00	--------	-1	0.00	*
2:219270544	  148.0	    0.0	 9999.9	   13.1	  43.22	  44.55	  98.95	  -0.25	   0.86	--------	-1	0.00	*
17:73131582	  147.9	   82.9	    1.8	    1.1	   4.72	   4.95	 249.95	  -0.43	   0.00	--------	-1	0.00	*
9:86583650	  147.1	   51.3	    2.9	    0.4	  11.01	  11.44	 311.88	  -0.04	   0.00	--------	-1	0.00	*
15:83686697	  147.0	    0.0	 9999.9	    0.5	  42.92	  44.25	 305.63	  -0.29	   0.00	--------	-1	0.00	*
6:79649488	  147.0	   82.9	    1.8	    3.2	   4.61	   4.83	 182.57	  -0.45	   0.00	--------	-1	0.00	*
13:29252298	  146.8	   82.9	    1.8	    0.3	   4.61	   4.83	 999.00	  -0.66	   0.00	--------	-1	0.00	*
1:156220022	  146.0	   41.5	    3.5	    1.1	  13.72	  14.24	 246.41	  -0.29	   0.00	--------	-1	0.00	*
1:202910614	  146.0	   82.9	    1.8	    0.8	   4.50	   4.72	 271.07	  -0.52	   0.00	--------	-1	0.00	*
5:180275534	  146.0	   82.9	    1.8	   24.8	   4.50	   4.72	  61.32	  -0.48	   0.84	--------	-1	0.00	*
12:122269614	  145.8	    0.0	 9999.9	   32.5	  42.63	  43.95	  47.48	  -0.25	   0.00	--------	-1	0.00	*
2:89049941	  145.3	   81.2	    1.8	    0.4	   4.64	   4.87	 306.34	  -0.53	   0.00	--------	-1	0.00	*
18:56995773	  145.2	   82.9	    1.8	   52.2	   4.50	   4.72	  25.98	  -0.64	   0.00	--------	-1	0.00	*
5:153436319	  145.0	   82.9	    1.7	    0.5	   4.40	   4.62	 299.34	  -0.36	   0.00	--------	-1	0.00	*
X:53405141	  145.0	   75.2	    1.9	   20.2	   5.45	   5.70	  71.32	  -0.42	   0.00	--------	-1	0.00	*
11:58388023	  143.6	   82.9	    1.7	    0.5	   4.30	   4.51	 288.24	  -0.48	   0.00	--------	-1	0.00	*
3:172538817	  143.3	   97.2	    1.5	    0.5	   2.57	   2.73	 288.92	  -0.57	   0.00	--------	-1	0.00	*
7:116559071	  143.0	   82.9	    1.7	    0.5	   4.19	   4.40	 290.45	  -0.34	   0.00	--------	-1	0.00	*
1:165631647	  142.9	   82.9	    1.7	    0.8	   4.19	   4.40	 264.25	  -0.52	   0.00	--------	-1	0.00	*
17:61823853	  142.6	   82.9	    1.7	   21.5	   4.19	   4.40	  66.31	  -0.71	   0.48	--------	-1	0.00	*
5:139625003	  142.0	   82.1	    1.7	   10.1	   4.19	   4.40	 108.10	  -0.57	   0.00	--------	-1	0.00	*
8:30537016	  142.0	   62.2	    2.3	    9.7	   7.44	   7.76	 109.69	  -0.39	   0.00	--------	-1	0.00	*
4:57259619	  141.8	   77.6	    1.8	    6.0	   4.79	   5.02	 137.35	  -0.69	   0.48	--------	-1	0.00	*
15:66180476	  141.6	   63.6	    2.2	   27.1	   7.23	   7.55	  53.66	  -0.43	   0.00	--------	-1	0.00	*
3:107527455	  141.0	   82.9	    1.7	   62.4	   4.09	   4.29	  17.64	  -0.42	   0.00	--------	-1	0.00	*
1:11082889	  141.0	   82.9	    1.7	    0.8	   3.99	   4.19	 259.71	  -0.45	   0.00	--------	-1	0.00	*
1:22419329	  141.0	    0.0	 9999.9	   14.8	  41.16	  42.45	  84.53	  -0.20	   0.00	--------	-1	0.00	*
2:210885784	  141.0	   82.9	    1.7	   20.7	   3.99	   4.19	  66.71	  -0.53	   0.00	--------	-1	0.00	*
2:101886073	  140.7	   87.2	    1.6	    0.4	   3.37	   3.55	 293.76	  -0.57	   0.00	--------	-1	0.00	*
5:150071042	  140.0	   82.9	    1.7	    0.5	   3.89	   4.09	 286.93	  -0.40	   0.00	--------	-1	0.00	*
2:87000589	  139.2	   73.4	    1.9	    0.6	   5.18	   5.42	 276.41	  -0.80	   0.00	--------	-1	0.00	*
3:57546982	  139.0	   82.9	    1.7	    3.7	   3.78	   3.98	 161.62	  -0.59	   0.00	--------	-1	0.00	*
3:58413683	  138.2	   71.5	    1.9	    0.5	   5.39	   5.63	 276.80	  -0.86	   0.00	--------	-1	0.00	*
2:238673444	  138.0	   82.9	    1.7	    0.4	   3.69	   3.88	 286.25	  -0.54	   0.00	--------	-1	0.00	*
7:72984222	  137.7	   56.8	    2.4	    2.1	   8.17	   8.51	 193.90	  -0.49	   0.00	--------	-1	0.00	*
5:1318415	  137.1	   82.9	    1.7	    0.5	   3.69	   3.88	 281.99	  -0.69	   0.00	--------	-1	0.00	*
1:154930462	  137.0	   20.7	    6.6	    0.8	  20.89	  21.63	 250.67	  -0.26	   0.00	--------	-1	0.00	*
14:93648777	  137.0	   82.9	    1.7	    2.3	   3.59	   3.78	 185.71	  -0.45	   0.32	--------	-1	0.00	*
16:18803932	  136.5	   70.0	    1.9	    1.7	   5.31	   5.56	 202.95	  -0.62	   0.35	--------	-1	0.00	*
17:55015804	  135.7	   82.1	    1.7	    1.1	   3.49	   3.68	 224.83	  -0.55	   0.00	--------	-1	0.00	*
17:27957675	  135.6	    0.0	 9999.9	    1.1	  39.69	  40.94	 224.83	  -0.24	   0.00	--------	-1	0.00	*
16:81411300	  135.0	   82.9	    1.6	    0.7	   3.40	   3.58	 253.15	  -0.48	   0.00	--------	-1	0.00	*
5:34832567	  135.0	   82.9	    1.6	    2.8	   3.40	   3.58	 171.67	  -0.35	   0.00	--------	-1	0.00	*
8:130854340	  135.0	   20.7	    6.5	   11.0	  20.42	  21.15	  94.63	  -0.24	   0.00	--------	-1	0.00	*
17:63010191	  135.0	   82.9	    1.6	    5.0	   3.40	   3.58	 138.01	  -0.70	   0.00	--------	-1	0.00	*
21:27253840	  134.9	   77.5	    1.7	    0.4	   4.04	   4.24	 288.15	  -0.67	   0.28	--------	-1	0.00	*
20:34844579	  134.0	   82.9	    1.6	    0.7	   3.30	   3.49	 251.38	  -0.40	   0.00	--------	-1	0.00	*
4:76734622	  132.9	   82.9	    1.6	    0.3	   3.21	   3.39	 288.28	  -0.57	   0.00	--------	-1	0.00	*
X:47088566	  132.6	   82.9	    1.6	    0.6	   3.21	   3.39	 257.24	  -0.63	   0.00	--------	-1	0.00	*
X:9684595	  131.2	   82.3	    1.6	    1.8	   3.12	   3.29	 189.85	  -0.63	   0.00	--------	-1	0.00	*
2:172964258	  131.2	   69.5	    1.9	   16.3	   4.88	   5.12	  71.25	  -0.80	   0.41	--------	-1	0.00	*
3:156260172	  130.8	   82.9	    1.6	   24.8	   3.03	   3.20	  50.09	  -0.44	   0.27	--------	-1	0.00	*
X:70794152	  130.6	   81.7	    1.6	    1.0	   3.14	   3.32	 221.39	  -0.64	   0.00	--------	-1	0.00	*
17:7757702	  130.0	   81.9	    1.6	    3.4	   3.05	   3.22	 152.74	  -0.50	   0.00	--------	-1	0.00	*
12:72180258	  129.1	   69.9	    1.8	    5.6	   4.65	   4.88	 124.61	  -0.38	   0.00	--------	-1	0.00	*
1:6651098	  129.0	   41.5	    3.1	   13.4	  10.65	  11.06	  78.01	  -0.27	   0.00	--------	-1	0.00	*
4:41957330	  129.0	   41.5	    3.1	    0.3	  10.65	  11.06	 277.95	  -0.25	   0.00	--------	-1	0.00	*
1:154179895	  129.0	   82.9	    1.6	    0.8	   2.85	   3.02	 232.76	  -0.58	   0.26	--------	-1	0.00	*
2:196600277	  128.9	   82.3	    1.6	   20.5	   2.85	   3.02	  57.45	  -0.52	   0.46	--------	-1	0.00	*
3:33539616	  128.7	   81.8	    1.6	    0.5	   2.96	   3.13	 252.81	  -0.64	   0.23	--------	-1	0.00	*
1:42645128	  128.7	    0.0	 9999.9	    1.2	  37.63	  38.83	 210.28	  -0.26	   0.00	--------	-1	0.00	*
3:53320240	  128.7	    0.0	 9999.9	    0.5	  37.63	  38.83	 252.81	  -0.29	   0.00	--------	-1	0.00	*
1:229577125	  128.1	   87.7	    1.5	    1.1	   2.34	   2.49	 210.47	  -0.83	   0.00	--------	-1	0.00	*
2:131805792	  128.0	   82.9	    1.5	   12.7	   2.76	   2.93	  79.82	  -0.46	   0.00	--------	-1	0.00	*
2:74382566	  127.6	   82.9	    1.5	    0.4	   2.76	   2.93	 261.43	  -0.40	   0.00	--------	-1	0.00	*
5:6755714	  127.1	   72.0	    1.8	    0.5	   3.99	   4.19	 257.48	  -0.60	   0.00	--------	-1	0.00	*
X:119746204	  127.0	   82.9	    1.5	    0.9	   2.68	   2.84	 219.11	  -0.78	   0.00	--------	-1	0.00	*
18:56997360	  126.9	   62.2	    2.0	   54.7	   5.45	   5.70	  16.51	  -0.50	   0.34	--------	-1	0.00	*
17:5344544	  126.8	   81.4	    1.6	    1.1	   2.79	   2.95	 206.29	  -0.67	   0.00	--------	-1	0.00	*
16:30455619	  126.4	   71.8	    1.8	    0.7	   4.02	   4.23	 234.87	  -0.84	   0.00	--------	-1	0.00	*
1:25168117	  126.0	   82.9	    1.5	   31.1	   2.59	   2.75	  36.85	  -0.52	   0.00	--------	-1	0.00	*
14:95553453	  125.9	   82.9	    1.5	   20.6	   2.59	   2.75	  54.68	  -0.46	   0.00	--------	-1	0.00	*
16:18804486	  125.0	    0.0	 9999.9	    1.7	  36.46	  37.63	 180.37	  -0.22	   0.00	--------	-1	0.00	*
1:233519487	  125.0	   29.1	    4.3	    9.1	  14.04	  14.56	  93.27	  -0.30	   0.00	--------	-1	0.00	*
9:89560338	  124.5	   82.9	    1.5	    0.4	   2.51	   2.66	 254.47	  -0.74	   0.00	--------	-1	0.00	*
11:6497888	  124.3	   70.8	    1.8	    3.1	   3.95	   4.15	 148.60	  -0.58	   0.13	--------	-1	0.00	*
1:87570499	  124.0	   82.9	    1.5	   11.5	   2.43	   2.58	  80.57	  -0.57	   0.00	--------	-1	0.00	*
18:44682510	  123.6	   81.8	    1.5	    0.6	   2.53	   2.68	 235.09	  -0.73	   0.44	--------	-1	0.00	*
17:20904481	  123.5	   80.3	    1.5	    1.1	   2.63	   2.79	 200.17	  -0.68	   0.23	--------	-1	0.00	*
1:19585824	  123.3	   81.8	    1.5	    0.8	   2.53	   2.68	 221.67	  -0.43	   0.00	--------	-1	0.00	*
1:171561135	  123.3	   62.4	    2.0	    0.8	   5.08	   5.32	 221.67	  -0.59	   0.00	--------	-1	0.00	*
1:6681971	  123.2	   82.9	    1.5	    0.8	   2.43	   2.58	 221.67	  -0.43	   0.00	--------	-1	0.00	*
3:113528663	  123.0	   62.2	    2.0	   92.1	   2.75	   5.19	   2.91	  -0.56	   0.40	--------	-1	0.00	*
3:5260146	  122.9	   77.2	    1.6	    1.1	   2.87	   3.04	 200.41	  -0.74	   0.47	--------	-1	0.00	*
8:62537635	  122.6	   62.2	    2.0	    1.0	   4.95	   5.19	 208.03	  -0.44	   0.00	--------	-1	0.00	*
4:129192391	  122.0	    0.0	 9999.9	   18.1	  35.58	  36.73	  57.44	  -0.18	   0.00	--------	-1	0.00	*
9:91092401	  122.0	   62.2	    2.0	    0.4	   4.84	   5.07	 247.11	  -0.49	   0.19	--------	-1	0.00	*
10:102122998	  121.8	   73.3	    1.7	   40.9	   3.25	   3.43	  24.17	  -0.78	   0.37	--------	-1	0.00	*
2:64686144	  121.0	   82.9	    1.5	   23.5	   2.26	   2.41	  45.87	  -0.38	   0.00	--------	-1	0.00	*
17:76988760	  120.6	   77.0	    1.6	    1.1	   2.80	   2.97	 194.08	  -0.62	   0.32	--------	-1	0.00	*
19:33088089	  120.4	    0.0	 9999.9	    1.1	  35.28	  36.42	 194.42	  -0.28	   0.00	--------	-1	0.00	*
20:49505783	  120.3	   82.7	    1.5	    1.2	   2.19	   2.33	 190.69	  -0.54	   0.00	--------	-1	0.00	*
10:70102443	  120.2	   83.9	    1.4	    8.9	   2.09	   2.23	  90.15	  -0.59	   0.20	--------	-1	0.00	*
2:130909613	  120.0	   82.9	    1.4	    1.8	   2.11	   2.25	 167.96	  -0.62	   0.00	--------	-1	0.00	*
3:191109919	  119.9	   62.2	    1.9	   16.1	   4.59	   4.82	  60.98	  -0.51	   0.00	--------	-1	0.00	*
9:34399538	  119.9	   41.5	    2.9	    4.3	   9.10	   9.47	 124.53	  -0.27	   0.00	--------	-1	0.00	*
6:52962872	  119.9	   62.2	    1.9	    2.4	   4.59	   4.82	 154.88	  -0.77	   0.00	--------	-1	0.00	*
12:50569990	  119.9	   82.9	    1.4	    1.8	   2.11	   2.25	 168.90	  -0.52	   0.35	--------	-1	0.00	*
5:71515771	  119.6	   61.2	    2.0	    0.5	   4.76	   4.99	 238.12	  -0.74	   0.00	--------	-1	0.00	*
10:119042726	  119.0	   41.5	    2.9	    3.0	   8.94	   9.30	 141.84	  -0.27	   0.00	--------	-1	0.00	*
20:48252074	  119.0	   82.9	    1.4	    0.7	   2.03	   2.17	 217.28	  -0.52	   0.00	--------	-1	0.00	*
5:82352524	  118.8	   71.6	    1.7	    3.8	   3.20	   3.38	 129.25	  -0.61	   0.00	--------	-1	0.00	*
5:145890345	  118.5	   74.8	    1.6	    0.5	   2.84	   3.01	 235.71	  -0.68	   0.00	--------	-1	0.00	*
14:68144982	  118.0	    0.0	 9999.9	    0.5	  34.40	  35.52	 231.31	  -0.16	   0.00	--------	-1	0.00	*
3:52939117	  118.0	   41.5	    2.8	    1.3	   8.77	   9.12	 182.75	  -0.23	   0.00	--------	-1	0.00	*
3:69154665	  117.7	   77.3	    1.5	    0.5	   2.43	   2.58	 226.81	  -0.45	   0.00	--------	-1	0.00	*
19:12810849	  117.5	   72.3	    1.6	    7.9	   2.99	   3.16	  92.21	  -0.42	   0.00	--------	-1	0.00	*
12:108916587	  117.1	   48.7	    2.4	    1.0	   7.02	   7.32	 192.64	  -0.50	   0.00	--------	-1	0.00	*
3:47893386	  116.4	   80.7	    1.4	    0.7	   2.06	   2.20	 211.45	  -0.43	   0.00	--------	-1	0.00	*
X:38665297	  116.2	   77.2	    1.5	    0.4	   2.35	   2.50	 240.85	  -0.52	   0.00	--------	-1	0.00	*
17:38292953	  116.0	    0.0	 9999.9	    1.1	  33.81	  34.92	 184.01	  -0.26	   0.00	--------	-1	0.00	*
12:1018260	  115.8	   77.0	    1.5	    2.1	   2.26	   2.41	 153.81	  -0.83	   0.26	--------	-1	0.00	*
3:15483527	  115.2	   73.4	    1.6	    0.5	   2.69	   2.85	 222.13	  -0.73	   0.00	--------	-1	0.00	*
7:65420528	  115.0	    0.0	 9999.9	   11.5	  33.52	  34.62	  71.44	  -0.27	   0.00	--------	-1	0.00	*
X:73810774	  114.8	   72.8	    1.6	    0.4	   2.71	   2.87	 235.89	  -0.50	   0.30	--------	-1	0.00	*
12:108916950	  113.8	   75.8	    1.5	    1.0	   2.30	   2.45	 184.45	  -0.60	   0.00	--------	-1	0.00	*
22:41626658	  113.7	   61.0	    1.9	    0.9	   4.06	   4.26	 194.14	  -0.52	   0.00	--------	-1	0.00	*
3:69155169	  113.0	    0.0	 9999.9	    0.5	  32.93	  34.02	 215.14	  -0.27	   0.00	--------	-1	0.00	*
16:69376951	  112.0	    0.0	 9999.9	    0.7	  32.64	  33.72	 201.20	  -0.13	   0.00	--------	-1	0.00	*
9:136229468	  110.7	   62.2	    1.8	    0.9	   3.58	   3.77	 187.38	  -0.46	   0.38	--------	-1	0.00	*
16:87865745	  110.4	   74.4	    1.5	   33.1	   2.16	   2.30	  25.94	  -0.73	   0.00	--------	-1	0.00	*
9:36339445	  109.2	   74.7	    1.5	    1.6	   2.08	   2.21	 157.41	  -0.66	   0.00	--------	-1	0.00	*
3:172538122	  108.5	   62.2	    1.7	    0.5	   3.37	   3.55	 205.87	  -0.72	   0.00	--------	-1	0.00	*
22:41830282	  107.9	    0.0	 9999.9	    0.9	  31.47	  32.51	 181.47	  -0.30	   0.00	--------	-1	0.00	*
17:5288832	  107.6	   41.5	    2.6	    1.1	   7.16	   7.46	 168.08	  -0.29	   0.00	--------	-1	0.00	*
3:149683391	  107.2	   45.2	    2.4	    0.5	   6.22	   6.50	 203.56	  -0.48	   0.00	--------	-1	0.00	*
1:40537491	  107.0	   62.2	    1.7	   19.4	   3.26	   3.44	  43.45	  -0.51	   0.00	--------	-1	0.00	*
19:52795927	  107.0	    0.0	 9999.9	    2.1	  31.17	  32.21	 137.87	  -0.30	   0.00	--------	-1	0.00	*
17:77760814	  106.8	   54.2	    2.0	    1.1	   4.35	   4.57	 166.11	  -0.46	   0.48	--------	-1	0.00	*
10:81075850	  106.3	   54.3	    2.0	    0.5	   4.35	   4.57	 202.51	  -0.70	   0.00	--------	-1	0.00	*
9:74970625	  105.8	   59.3	    1.8	    3.0	   3.46	   3.65	 120.86	  -0.74	   0.00	--------	-1	0.00	*
1:169101929	  105.6	   53.6	    2.0	    6.7	   4.40	   4.62	  85.48	  -0.75	   0.36	--------	-1	0.00	*
2:54092218	  105.2	   64.4	    1.6	    8.3	   2.81	   2.97	  76.48	  -0.54	   0.41	--------	-1	0.00	*
9:139390427	  105.0	    0.0	 9999.9	    1.3	  30.59	  31.61	 155.11	  -0.09	   0.00	--------	-1	0.00	*
3:69153945	  104.7	   60.5	    1.7	    0.5	   3.22	   3.40	 196.66	  -0.63	   0.00	--------	-1	0.00	*
2:86371309	  104.4	   68.4	    1.5	    0.4	   2.26	   2.41	 205.68	  -0.86	   0.00	--------	-1	0.00	*
10:104240525	  103.5	   62.2	    1.7	   34.0	   2.86	   3.03	  21.48	  -0.52	   0.00	--------	-1	0.00	*
20:43122806	  103.0	   41.5	    2.5	    5.3	   6.38	   6.67	  91.77	  -0.44	   0.56	--------	-1	0.00	*
3:128199814	  103.0	   41.5	    2.5	    0.5	   6.38	   6.67	 192.08	  -0.13	   0.00	--------	-1	0.00	*
7:4802785	  103.0	   41.5	    2.5	   31.3	   6.38	   6.67	  23.56	  -0.36	   0.80	--------	-1	0.00	*
8:81434824	  102.8	   56.5	    1.8	    6.9	   3.57	   3.76	  80.81	  -0.71	   0.35	--------	-1	0.00	*
12:50157559	  102.7	   58.5	    1.8	    0.7	   3.29	   3.47	 179.34	  -0.61	   0.22	--------	-1	0.00	*
11:67165681	  102.4	   53.0	    1.9	    0.5	   4.04	   4.25	 191.60	  -0.81	   0.00	--------	-1	0.00	*
3:196663383	  102.0	   62.2	    1.6	   17.5	   2.77	   2.93	  43.64	  -0.40	   0.00	--------	-1	0.00	*
11:65545256	  102.0	   20.7	    4.9	    3.0	  13.05	  13.54	 114.76	  -0.26	   0.00	--------	-1	0.00	*
17:291906	  102.0	   41.5	    2.5	   48.9	   6.24	   6.51	  10.64	  -0.31	   0.90	--------	-1	0.00	*
5:94799656	  102.0	   41.5	    2.5	    0.5	   6.24	   6.51	 195.41	  -0.46	   0.00	--------	-1	0.00	*
1:71529411	  101.8	   41.5	    2.5	    0.8	   6.24	   6.51	 173.96	  -0.47	   0.41	--------	-1	0.00	*
3:63988493	  101.8	   41.5	    2.5	    3.1	   6.24	   6.51	 112.69	  -0.45	   0.00	--------	-1	0.00	*
15:23005749	  101.7	   67.7	    1.5	   25.2	   2.11	   2.25	  30.05	  -0.55	   0.00	--------	-1	0.00	*
3:160219310	  101.6	   61.2	    1.7	    7.8	   2.79	   2.95	  74.47	  -0.80	   0.00	--------	-1	0.00	*
5:138270268	  101.5	   61.3	    1.7	    0.9	   2.79	   2.95	 168.44	  -0.61	   0.00	--------	-1	0.00	*
16:87437270	  101.4	   41.5	    2.4	    0.7	   6.24	   6.51	 179.22	  -0.40	   0.00	--------	-1	0.00	*
14:53109587	  101.0	   62.2	    1.6	    3.6	   2.57	   2.73	 105.00	  -0.50	   0.00	--------	-1	0.00	*
16:3776579	  101.0	    0.0	 9999.9	    0.7	  29.41	  30.40	 177.05	  -0.13	   0.63	--------	-1	0.00	*
7:127222007	  101.0	    0.0	 9999.9	    7.4	  29.41	  30.40	  75.12	  -0.24	   0.00	--------	-1	0.00	*
6:56968068	  100.7	   41.5	    2.4	    0.6	   6.08	   6.36	 183.74	  -0.47	   0.00	--------	-1	0.00	*
12:57924132	  100.5	   62.2	    1.6	    8.6	   2.57	   2.73	  69.41	  -0.59	   0.51	--------	-1	0.00	*
5:132093692	  100.3	   41.5	    2.4	   28.4	   6.08	   6.36	  25.52	  -0.48	   0.00	--------	-1	0.00	*
9:4712807	  100.1	   41.5	    2.4	    5.1	   6.08	   6.36	  90.37	  -0.47	   0.50	--------	-1	0.00	*
3:169812872	  100.0	    0.0	 9999.9	   63.2	   4.71	  30.10	   4.94	  -0.26	   0.62	--------	-1	0.00	*
5:150409752	  100.0	   62.2	    1.6	    5.9	   2.48	   2.63	  83.36	  -0.35	   0.85	--------	-1	0.00	*
X:108885536	  100.0	   41.5	    2.4	    2.1	   5.94	   6.21	 127.08	  -0.42	   0.00	--------	-1	0.00	*
14:58701365	  100.0	   54.9	    1.8	    0.7	   3.54	   3.73	 176.69	  -0.92	   0.00	--------	-1	0.00	*
17:2593019	   99.8	   41.5	    2.4	    1.1	   5.94	   6.21	 152.41	  -0.45	   0.00	--------	-1	0.00	*
6:15521974	   99.8	   41.5	    2.4	    0.6	   5.94	   6.21	 181.50	  -0.46	   0.00	--------	-1	0.00	*
7:158526633	   99.6	   41.5	    2.4	   16.4	   5.94	   6.21	  43.56	  -0.49	   0.00	--------	-1	0.00	*
11:102101180	   99.3	   41.5	    2.4	   26.0	   5.94	   6.21	  27.72	  -0.46	   0.00	--------	-1	0.00	*
4:76735060	   99.1	   41.5	    2.4	    0.3	   5.94	   6.21	 204.71	  -0.49	   0.00	--------	-1	0.00	*
12:121676331	   99.0	   41.5	    2.4	    0.7	   5.79	   6.05	 170.73	  -0.44	   0.00	--------	-1	0.00	*
21:18939377	   99.0	   41.5	    2.4	   29.1	   5.79	   6.05	  23.70	  -0.43	   0.00	--------	-1	0.00	*
3:47893951	   99.0	   41.5	    2.4	    0.7	   5.79	   6.05	 171.96	  -0.46	   0.00	--------	-1	0.00	*
1:231470099	   98.1	   41.5	    2.4	    0.8	   5.79	   6.05	 167.61	  -0.45	   0.00	--------	-1	0.00	*
3:51699690	   98.1	   43.7	    2.2	    3.9	   5.36	   5.61	  99.65	  -0.49	   0.51	--------	-1	0.00	*
12:51381241	   98.0	   41.5	    2.4	   17.8	   5.65	   5.90	  39.14	  -0.37	   0.00	--------	-1	0.00	*
2:85546748	   98.0	   41.5	    2.4	    9.8	   5.65	   5.90	  61.15	  -0.43	   0.71	--------	-1	0.00	*
5:135518344	   98.0	   41.5	    2.4	    0.5	   5.65	   5.90	 186.10	  -0.26	   0.00	--------	-1	0.00	*
X:135044277	   98.0	   62.2	    1.6	    4.5	   2.30	   2.44	  92.13	  -0.28	   0.00	--------	-1	0.00	*
2:113289622	   97.8	   58.1	    1.7	   24.5	   2.77	   2.94	  28.48	  -0.72	   0.46	--------	-1	0.00	*
7:66422963	   97.7	   41.5	    2.4	   17.7	   5.65	   5.90	  39.43	  -0.45	   0.52	--------	-1	0.00	*
7:150070960	   97.5	   49.8	    2.0	    0.5	   4.10	   4.31	 183.42	  -0.66	   0.27	--------	-1	0.00	*
12:69664797	   97.5	   41.2	    2.4	   13.0	   5.65	   5.90	  50.52	  -0.36	   0.00	--------	-1	0.00	*
13:79174748	   97.1	   41.5	    2.3	    1.2	   5.65	   5.90	 145.26	  -0.47	   0.00	--------	-1	0.00	*
11:61567931	   97.0	   40.9	    2.4	   26.0	   5.87	   6.13	  26.60	  -0.47	   0.45	--------	-1	0.00	*
8:103840615	   97.0	   41.5	    2.3	   12.9	   5.65	   5.90	  50.78	  -0.26	   0.00	--------	-1	0.00	*
10:98984784	   97.0	   41.5	    2.3	   10.0	   5.50	   5.76	  59.49	  -0.49	   0.00	--------	-1	0.00	*
6:108192148	   97.0	   41.5	    2.3	   12.5	   5.50	   5.76	  51.07	  -0.37	   0.57	--------	-1	0.00	*
8:42027045	   97.0	   41.5	    2.3	   14.1	   5.50	   5.76	  46.70	  -0.45	   0.37	--------	-1	0.00	*
12:104169105	   96.9	   41.5	    2.3	   51.6	   5.50	   5.76	   7.94	  -0.44	   0.63	--------	-1	0.00	*
14:36340747	   96.9	   41.5	    2.3	    0.8	   5.50	   5.76	 160.94	  -0.43	   0.00	--------	-1	0.00	*
5:176726303	   96.7	   53.2	    1.8	    0.5	   3.35	   3.53	 183.78	  -0.69	   0.00	--------	-1	0.00	*
X:40465639	   96.6	   38.9	    2.5	   11.2	   6.18	   6.46	  55.03	  -0.46	   0.67	--------	-1	0.00	*
6:11138001	   96.3	   41.4	    2.3	    0.6	   5.50	   5.76	 174.82	  -0.48	   0.00	--------	-1	0.00	*
1:178885787	   96.0	   41.5	    2.3	    9.2	   5.36	   5.61	  61.60	  -0.38	   0.82	--------	-1	0.00	*
2:190636420	   96.0	   20.7	    4.6	    4.6	  11.77	  12.22	  87.96	  -0.21	   0.00	--------	-1	0.00	*
13:80126759	   96.0	   62.2	    1.5	    1.2	   2.12	   2.26	 143.72	  -0.83	   0.00	--------	-1	0.00	*
14:95556260	   95.7	   51.4	    1.9	   20.6	   3.54	   3.73	  32.74	  -0.53	   0.31	--------	-1	0.00	*
17:30816670	   95.7	   62.2	    1.5	    6.7	   2.12	   2.26	  73.85	  -0.58	   0.00	--------	-1	0.00	*
1:44438428	   95.6	   62.2	    1.5	    0.8	   2.12	   2.26	 160.53	  -0.30	   0.00	--------	-1	0.00	*
22:37965372	   95.6	   62.2	    1.5	    0.9	   2.12	   2.26	 156.57	  -0.89	   0.00	--------	-1	0.00	*
8:38068177	   95.6	   38.7	    2.5	    0.4	   6.03	   6.30	 192.03	  -0.45	   0.00	--------	-1	0.00	*
19:10427067	   95.5	   54.2	    1.8	    1.1	   3.10	   3.27	 144.95	  -0.66	   0.00	--------	-1	0.00	*
10:91343850	   95.3	   56.2	    1.7	    1.5	   2.83	   2.99	 132.47	  -0.65	   0.00	--------	-1	0.00	*
2:235962973	   95.1	   58.7	    1.6	    0.4	   2.58	   2.73	 184.43	  -0.60	   0.00	--------	-1	0.00	*
