Position	IP	Control	Fold	Expectd	Q_-lg10	P_-lg10	P_poiss	IPvsEMP	Noise	KmerGroup	MotifId	KG_score	Strand
17:63010191	  145.6	   82.9	    1.8	    5.3	   4.48	   4.72	 150.24	  -0.63	   0.00	--------	-1	0.00	*
14:50362797	  145.0	   79.9	    1.8	    0.5	   4.91	   5.17	 299.35	  -0.27	   0.00	--------	-1	0.00	*
4:177252492	  145.0	   41.5	    3.5	    1.6	  13.48	  14.04	 222.34	  -0.27	   0.00	--------	-1	0.00	*
10:75010557	  145.0	   97.8	    1.5	    3.2	   2.64	   2.81	 180.25	  -0.63	   0.03	--------	-1	0.00	*
1:200375614	  144.4	   68.4	    2.1	    0.8	   6.62	   6.95	 268.79	  -0.50	   0.00	--------	-1	0.00	*
12:50158072	  144.4	   86.5	    1.7	    0.7	   3.85	   4.07	 273.39	  -0.73	   0.00	--------	-1	0.00	*
11:58388021	  143.6	   82.9	    1.7	    0.5	   4.27	   4.51	 288.24	  -0.46	   0.00	--------	-1	0.00	*
12:4413113	  143.5	   82.5	    1.7	    0.7	   4.27	   4.51	 271.08	  -0.42	   0.00	--------	-1	0.00	*
11:13751503	  143.3	   82.9	    1.7	    0.5	   4.27	   4.51	 288.24	  -0.49	   0.00	--------	-1	0.00	*
4:76569173	  143.0	   74.6	    1.9	  109.4	   2.87	   5.74	   3.06	  -0.55	   0.31	--------	-1	0.00	*
17:76103274	  142.9	    0.0	 9999.9	    1.1	  41.71	  43.05	 239.43	  -0.28	   0.00	--------	-1	0.00	*
17:7138734	  142.4	   82.2	    1.7	    1.1	   4.17	   4.40	 239.43	  -0.70	   0.00	--------	-1	0.00	*
7:19737138	  142.0	   72.6	    2.0	    0.5	   5.67	   5.96	 290.45	  -0.61	   0.20	--------	-1	0.00	*
1:150938518	  142.0	   62.2	    2.3	   18.1	   7.40	   7.76	  74.67	  -0.43	   0.00	--------	-1	0.00	*
18:56995771	  142.0	   82.9	    1.7	   52.0	   4.06	   4.29	  24.37	  -0.62	   0.00	--------	-1	0.00	*
5:153436318	  141.6	   82.9	    1.7	    0.5	   4.06	   4.29	 291.89	  -0.37	   0.00	--------	-1	0.00	*
5:139625003	  140.7	   82.0	    1.7	    0.5	   4.10	   4.33	 289.41	  -0.59	   0.00	--------	-1	0.00	*
4:57259621	  140.6	   77.4	    1.8	    0.3	   4.65	   4.91	 309.12	  -0.66	   0.25	--------	-1	0.00	*
12:98941969	  139.4	   76.7	    1.8	    0.7	   4.69	   4.95	 261.88	  -0.61	   0.00	--------	-1	0.00	*
6:79649500	  139.0	   82.9	    1.7	    2.5	   3.76	   3.98	 185.61	  -0.42	   0.00	--------	-1	0.00	*
3:57546982	  138.8	   82.9	    1.7	    3.7	   3.76	   3.98	 161.94	  -0.57	   0.00	--------	-1	0.00	*
X:9684595	  138.1	   81.8	    1.7	    1.6	   3.90	   4.12	 210.27	  -0.59	   0.00	--------	-1	0.00	*
12:122499715	  138.0	   82.9	    1.7	    1.5	   3.67	   3.88	 212.38	  -0.41	   0.00	--------	-1	0.00	*
5:180275550	  137.3	   82.9	    1.7	    0.5	   3.67	   3.88	 281.99	  -0.45	   0.00	--------	-1	0.00	*
5:1318415	  137.2	   82.9	    1.7	    0.5	   3.67	   3.88	 281.99	  -0.68	   0.00	--------	-1	0.00	*
7:72984219	  137.0	   57.6	    2.4	    2.1	   7.90	   8.28	 193.85	  -0.50	   0.00	--------	-1	0.00	*
14:93648781	  137.0	   82.9	    1.7	    2.3	   3.57	   3.78	 185.71	  -0.46	   0.00	--------	-1	0.00	*
5:150071044	  137.0	   82.9	    1.7	    0.5	   3.57	   3.78	 279.53	  -0.41	   0.00	--------	-1	0.00	*
X:119390032	  136.7	   82.6	    1.7	   36.3	   3.57	   3.78	  36.73	  -0.45	   0.00	--------	-1	0.00	*
12:50156961	  135.1	   92.8	    1.5	    0.7	   2.41	   2.57	 252.73	  -0.48	   0.00	--------	-1	0.00	*
1:229577131	  135.0	   88.0	    1.5	    1.1	   2.90	   3.09	 225.00	  -0.78	   0.00	--------	-1	0.00	*
16:81411291	  135.0	   82.9	    1.6	    0.7	   3.38	   3.58	 253.15	  -0.44	   0.00	--------	-1	0.00	*
2:210885792	  135.0	   82.9	    1.6	   20.8	   3.38	   3.58	  61.60	  -0.50	   0.00	--------	-1	0.00	*
17:55015794	  134.8	   82.9	    1.6	    1.1	   3.38	   3.58	 222.75	  -0.56	   0.00	--------	-1	0.00	*
2:172964258	  134.7	   68.8	    2.0	   16.3	   5.37	   5.65	  74.00	  -0.74	   0.39	--------	-1	0.00	*
4:76734616	  133.7	   82.9	    1.6	    0.3	   3.29	   3.49	 290.88	  -0.55	   0.00	--------	-1	0.00	*
11:118621709	  133.3	   62.2	    2.1	   97.9	   3.31	   6.63	   3.51	  -0.38	   0.00	--------	-1	0.00	*
X:47088566	  132.7	   82.9	    1.6	    0.6	   3.19	   3.39	 257.23	  -0.63	   0.00	--------	-1	0.00	*
3:156260164	  132.6	   82.9	    1.6	   23.4	   3.19	   3.39	  54.15	  -0.44	   0.23	--------	-1	0.00	*
7:116559090	  132.0	   82.9	    1.6	    0.5	   3.11	   3.29	 263.63	  -0.32	   0.00	--------	-1	0.00	*
1:154930459	  131.0	   20.7	    6.3	    0.8	  19.44	  20.20	 237.22	  -0.27	   0.00	--------	-1	0.00	*
20:34844579	  131.0	   82.9	    1.6	    0.7	   3.01	   3.20	 244.50	  -0.42	   0.00	--------	-1	0.00	*
13:79188926	  130.0	    0.0	 9999.9	    0.3	  37.88	  39.13	 289.40	  -0.30	   0.00	--------	-1	0.00	*
17:7757701	  129.7	   81.9	    1.6	    3.4	   3.04	   3.22	 152.70	  -0.50	   0.00	--------	-1	0.00	*
3:33539619	  129.4	   81.4	    1.6	    0.5	   3.04	   3.22	 255.20	  -0.61	   0.00	--------	-1	0.00	*
5:139006805	  129.3	   81.8	    1.6	    1.2	   3.04	   3.22	 212.08	  -0.56	   0.00	--------	-1	0.00	*
12:1018258	  129.2	   75.1	    1.7	    2.1	   3.77	   3.99	 179.97	  -0.66	   0.41	--------	-1	0.00	*
12:72180244	  128.8	   69.9	    1.8	    0.7	   4.52	   4.76	 236.84	  -0.35	   0.00	--------	-1	0.00	*
17:27871817	  128.8	   82.9	    1.6	    1.1	   2.83	   3.02	 210.38	  -0.41	   0.00	--------	-1	0.00	*
5:6755715	  128.6	   71.1	    1.8	    0.5	   4.22	   4.45	 259.92	  -0.57	   0.00	--------	-1	0.00	*
2:196600277	  128.5	   81.7	    1.6	   20.7	   2.95	   3.13	  56.88	  -0.51	   0.44	--------	-1	0.00	*
1:6651106	  128.0	   41.5	    3.1	   13.4	  10.41	  10.88	  77.22	  -0.30	   0.00	--------	-1	0.00	*
X:119746204	  127.0	   82.9	    1.5	    1.7	   2.66	   2.84	 184.43	  -0.78	   0.00	--------	-1	0.00	*
3:129033917	  126.8	   65.3	    1.9	    0.5	   4.91	   5.17	 248.06	  -0.65	   0.00	--------	-1	0.00	*
2:220084163	  126.0	   82.9	    1.5	    0.4	   2.58	   2.75	 256.51	  -0.47	   0.00	--------	-1	0.00	*
14:95553450	  125.9	   82.9	    1.5	   54.6	   2.58	   2.75	  16.20	  -0.46	   0.00	--------	-1	0.00	*
18:56997345	  125.6	   62.2	    2.0	   54.5	   5.29	   5.57	  16.26	  -0.44	   0.37	--------	-1	0.00	*
1:154179901	  125.3	   82.9	    1.5	    0.8	   2.58	   2.75	 226.09	  -0.45	   0.00	--------	-1	0.00	*
X:70794154	  124.8	   81.2	    1.5	    0.4	   2.60	   2.77	 260.81	  -0.63	   0.00	--------	-1	0.00	*
9:89560338	  124.6	   82.9	    1.5	    0.4	   2.50	   2.66	 254.47	  -0.71	   0.00	--------	-1	0.00	*
1:36646189	  124.2	   82.7	    1.5	    0.8	   2.50	   2.66	 223.88	  -0.39	   0.00	--------	-1	0.00	*
1:233519486	  124.1	   29.2	    4.3	    9.1	  13.98	  14.56	  93.19	  -0.28	   0.00	--------	-1	0.00	*
13:25914429	  124.1	   62.2	    2.0	    0.3	   5.17	   5.44	 276.19	  -0.53	   0.00	--------	-1	0.00	*
2:238673447	  124.0	   82.9	    1.5	    0.4	   2.41	   2.58	 251.60	  -0.52	   0.00	--------	-1	0.00	*
8:62537634	  123.4	   62.2	    2.0	    1.0	   5.05	   5.32	 210.15	  -0.44	   0.00	--------	-1	0.00	*
1:19585820	  123.1	   78.2	    1.6	    0.8	   2.83	   3.01	 221.67	  -0.43	   0.00	--------	-1	0.00	*
1:87570488	  123.0	   82.9	    1.5	    3.9	   2.33	   2.49	 134.08	  -0.51	   0.00	--------	-1	0.00	*
19:33088089	  122.8	    0.0	 9999.9	    1.1	  35.82	  37.03	 198.48	  -0.28	   0.00	--------	-1	0.00	*
6:52962879	  122.6	   62.2	    2.0	    1.2	   4.92	   5.19	 194.95	  -0.71	   0.00	--------	-1	0.00	*
3:47893385	  122.6	   80.5	    1.5	    7.6	   2.54	   2.70	 100.35	  -0.45	   0.00	--------	-1	0.00	*
1:55316906	  122.2	   62.2	    2.0	   20.5	   4.92	   5.19	  52.66	  -0.91	   0.00	--------	-1	0.00	*
4:41957336	  122.0	   41.5	    2.9	    0.3	   9.39	   9.82	 259.98	  -0.26	   0.00	--------	-1	0.00	*
19:10802513	  121.8	   79.9	    1.5	   83.1	   2.55	   2.72	   4.42	  -0.51	   0.51	--------	-1	0.00	*
17:5346724	  121.5	   77.0	    1.6	    1.1	   2.88	   3.06	 196.11	  -0.59	   0.00	--------	-1	0.00	*
3:191109919	  121.2	   62.2	    1.9	    0.5	   4.81	   5.07	 236.22	  -0.50	   0.00	--------	-1	0.00	*
14:50885501	  120.7	    0.0	 9999.9	    0.5	  35.23	  36.42	 238.48	  -0.23	   0.00	--------	-1	0.00	*
12:112944792	  120.5	   83.8	    1.4	   43.5	   2.08	   2.23	  21.55	  -0.50	   0.58	--------	-1	0.00	*
5:82352524	  120.3	   69.7	    1.7	    2.5	   3.65	   3.86	 152.92	  -0.61	   0.00	--------	-1	0.00	*
2:130909617	  120.0	   82.9	    1.4	    1.7	   2.10	   2.25	 173.33	  -0.61	   0.00	--------	-1	0.00	*
16:58439809	  119.3	   82.9	    1.4	    0.7	   2.10	   2.25	 219.05	  -0.57	   0.00	--------	-1	0.00	*
12:50569990	  119.0	   82.9	    1.4	    1.8	   2.10	   2.25	 168.91	  -0.53	   0.00	--------	-1	0.00	*
1:87571083	  119.0	    0.0	 9999.9	    6.4	  34.65	  35.82	 103.47	  -0.29	   0.00	--------	-1	0.00	*
X:38665291	  118.3	   76.3	    1.5	    0.4	   2.61	   2.78	 245.82	  -0.52	   0.00	--------	-1	0.00	*
2:64686144	  118.1	   82.9	    1.4	    4.1	   2.02	   2.17	 126.06	  -0.39	   0.00	--------	-1	0.00	*
13:95226725	  117.9	   78.2	    1.5	    0.3	   2.32	   2.48	 257.85	  -0.59	   0.00	--------	-1	0.00	*
22:41626653	  117.1	   67.9	    1.7	    0.9	   3.61	   3.82	 202.67	  -0.48	   0.00	--------	-1	0.00	*
1:203276888	  116.0	   41.5	    2.8	    0.8	   8.39	   8.78	 204.11	  -0.30	   0.00	--------	-1	0.00	*
8:117657193	  115.9	   60.0	    1.9	    0.4	   4.42	   4.67	 241.29	  -0.75	   0.00	--------	-1	0.00	*
1:245015031	  115.4	   73.3	    1.6	   26.4	   2.68	   2.85	  37.09	  -0.53	   0.00	--------	-1	0.00	*
2:27172945	  115.1	   71.1	    1.6	   27.0	   2.90	   3.09	  36.18	  -0.47	   0.00	--------	-1	0.00	*
20:34239396	  114.9	   72.6	    1.6	    5.4	   2.70	   2.87	 106.57	  -0.49	   0.00	--------	-1	0.00	*
17:77760812	  114.2	   53.6	    2.1	    1.1	   5.52	   5.81	 182.00	  -0.42	   0.00	--------	-1	0.00	*
2:131805792	  112.9	   59.4	    1.9	   11.0	   4.23	   4.47	  71.35	  -0.55	   0.00	--------	-1	0.00	*
9:136229469	  112.3	   62.2	    1.8	    3.0	   3.78	   4.00	 131.26	  -0.47	   0.00	--------	-1	0.00	*
16:87865745	  111.8	   73.9	    1.5	   14.6	   2.33	   2.49	  58.34	  -0.69	   0.00	--------	-1	0.00	*
19:12810864	  111.3	   73.3	    1.5	    7.9	   2.33	   2.49	  85.31	  -0.41	   0.18	--------	-1	0.00	*
7:66420563	  111.0	   73.1	    1.5	    0.8	   2.25	   2.40	 190.54	  -0.80	   0.20	--------	-1	0.00	*
17:1800659	  110.7	   59.7	    1.9	    1.1	   4.00	   4.23	 174.02	  -0.67	   0.00	--------	-1	0.00	*
12:108916949	  110.5	   75.1	    1.5	    6.6	   2.05	   2.20	  91.95	  -0.62	   0.00	--------	-1	0.00	*
9:15465419	  109.2	   48.5	    2.3	    0.4	   5.83	   6.13	 218.00	  -0.40	   0.00	--------	-1	0.00	*
13:30084701	  108.0	   63.1	    1.7	   27.9	   3.22	   3.41	  30.70	  -0.65	   0.00	--------	-1	0.00	*
3:172538122	  107.9	   62.2	    1.7	    0.5	   3.25	   3.44	 203.56	  -0.69	   0.00	--------	-1	0.00	*
2:54092228	  107.0	   66.1	    1.6	    7.6	   2.75	   2.92	  82.16	  -0.51	   0.40	--------	-1	0.00	*
1:40537489	  106.4	   62.2	    1.7	   19.4	   3.14	   3.34	  42.68	  -0.50	   0.00	--------	-1	0.00	*
3:196663378	  106.0	   62.2	    1.7	   19.8	   3.05	   3.23	  41.18	  -0.38	   0.00	--------	-1	0.00	*
5:177022963	  105.9	   63.5	    1.7	    6.6	   2.92	   3.10	  85.73	  -0.70	   0.29	--------	-1	0.00	*
2:86371309	  105.8	   67.3	    1.6	    0.4	   2.45	   2.61	 208.06	  -0.83	   0.00	--------	-1	0.00	*
1:183595848	  104.9	   52.7	    2.0	    9.0	   4.43	   4.67	  71.71	  -0.62	   0.00	--------	-1	0.00	*
2:113289617	  104.8	   67.2	    1.6	   18.5	   2.36	   2.52	  43.04	  -0.67	   0.49	--------	-1	0.00	*
22:41830287	  104.6	    0.0	 9999.9	    0.9	  30.53	  31.61	 175.19	  -0.29	   0.00	--------	-1	0.00	*
7:65420532	  104.0	    0.0	 9999.9	   12.6	  30.24	  31.31	  57.07	  -0.28	   0.00	--------	-1	0.00	*
3:69153945	  103.9	   60.6	    1.7	    0.5	   3.11	   3.29	 194.37	  -0.62	   0.00	--------	-1	0.00	*
10:115489612	  103.1	   41.5	    2.5	    0.5	   6.50	   6.82	 195.59	  -0.30	   0.00	--------	-1	0.00	*
20:43122804	  103.0	   41.5	    2.5	    5.1	   6.35	   6.67	  93.31	  -0.46	   0.54	--------	-1	0.00	*
1:71529411	  102.8	   41.5	    2.5	    0.8	   6.35	   6.67	 176.09	  -0.48	   0.37	--------	-1	0.00	*
2:219318400	  102.6	   41.4	    2.5	    0.4	   6.35	   6.67	 200.92	  -0.50	   0.00	--------	-1	0.00	*
9:4712807	  102.6	   41.5	    2.5	    5.1	   6.35	   6.67	  92.96	  -0.44	   0.00	--------	-1	0.00	*
1:205584802	  102.6	   41.5	    2.5	    0.8	   6.35	   6.67	 176.09	  -0.41	   0.00	--------	-1	0.00	*
4:17626216	  101.9	    0.0	 9999.9	    0.3	  29.65	  30.71	 209.65	  -0.19	   0.00	--------	-1	0.00	*
1:113000833	  101.6	   41.5	    2.5	    2.6	   6.20	   6.51	 120.19	  -0.41	   0.00	--------	-1	0.00	*
15:41248149	  101.6	   41.5	    2.4	    0.5	   6.20	   6.51	 196.32	  -0.47	   0.00	--------	-1	0.00	*
16:87437270	  101.4	   41.5	    2.4	    0.7	   6.20	   6.51	 179.22	  -0.39	   0.00	--------	-1	0.00	*
7:138983278	  101.4	   41.5	    2.4	    8.0	   6.20	   6.51	  73.39	  -0.32	   0.00	--------	-1	0.00	*
3:52290180	  101.4	    0.9	  113.7	    0.5	  27.98	  28.99	 189.80	  -0.19	   0.00	--------	-1	0.00	*
17:73232853	  101.2	   41.5	    2.4	    1.1	   6.20	   6.51	 156.31	  -0.40	   0.00	--------	-1	0.00	*
12:68056386	  101.1	   68.7	    1.5	    0.7	   2.00	   2.15	 177.19	  -0.81	   0.00	--------	-1	0.00	*
8:81435449	  101.0	   41.5	    2.4	    7.0	   6.20	   6.51	  79.06	  -0.40	   0.00	--------	-1	0.00	*
2:233446632	  101.0	   41.5	    2.4	    0.7	   6.05	   6.36	 174.49	  -0.29	   0.00	--------	-1	0.00	*
8:37636376	  101.0	   41.5	    2.4	    1.0	   6.05	   6.36	 162.23	  -0.36	   0.00	--------	-1	0.00	*
17:2593019	  100.7	   41.5	    2.4	    1.1	   6.05	   6.36	 154.36	  -0.46	   0.00	--------	-1	0.00	*
12:57924132	  100.7	   62.2	    1.6	    8.6	   2.56	   2.73	  69.37	  -0.56	   0.50	--------	-1	0.00	*
1:100549498	  100.6	   41.5	    2.4	   11.1	   6.05	   6.36	  59.17	  -0.44	   0.00	--------	-1	0.00	*
6:15521972	  100.5	   41.5	    2.4	    0.6	   6.05	   6.36	 183.74	  -0.46	   0.00	--------	-1	0.00	*
14:93706669	  100.5	   63.0	    1.6	   75.3	   2.41	   2.61	   2.57	  -0.61	   0.00	--------	-1	0.00	*
10:104240526	  100.1	   62.2	    1.6	   34.0	   2.56	   2.73	  20.04	  -0.53	   0.00	--------	-1	0.00	*
1:151220955	  100.0	   59.3	    1.7	   21.7	   2.84	   3.01	  33.72	  -0.62	   0.25	--------	-1	0.00	*
20:30921568	  100.0	   41.5	    2.4	   15.7	   5.91	   6.21	  45.24	  -0.49	   0.00	--------	-1	0.00	*
6:56968058	   99.8	   41.5	    2.4	    0.6	   5.91	   6.21	 181.50	  -0.46	   0.00	--------	-1	0.00	*
3:63988489	   99.7	   41.5	    2.4	    0.5	   5.91	   6.21	 185.25	  -0.46	   0.00	--------	-1	0.00	*
1:54233547	   99.2	   53.9	    1.8	    1.7	   3.67	   3.88	 134.85	  -0.78	   0.25	--------	-1	0.00	*
6:30531027	   99.1	   41.5	    2.4	   10.8	   5.91	   6.21	  59.35	  -0.44	   0.60	--------	-1	0.00	*
14:73742852	   99.1	   41.5	    2.4	    3.2	   5.91	   6.21	 109.26	  -0.45	   0.00	--------	-1	0.00	*
5:138270271	   99.0	   61.6	    1.6	    0.7	   2.58	   2.75	 173.89	  -0.56	   0.00	--------	-1	0.00	*
12:121676335	   99.0	   41.5	    2.4	   26.3	   5.76	   6.05	  26.82	  -0.44	   0.00	--------	-1	0.00	*
21:18939378	   99.0	   41.5	    2.4	   28.6	   5.76	   6.05	  24.17	  -0.44	   0.00	--------	-1	0.00	*
X:149935679	   99.0	   41.5	    2.4	    8.6	   5.76	   6.05	  67.32	  -0.32	   0.00	--------	-1	0.00	*
7:158526640	   98.6	   41.5	    2.4	    1.3	   5.76	   6.05	 145.75	  -0.50	   0.00	--------	-1	0.00	*
14:58701364	   98.5	   53.6	    1.8	    0.7	   3.56	   3.77	 174.49	  -0.94	   0.00	--------	-1	0.00	*
4:76735064	   98.3	   41.5	    2.4	    0.3	   5.76	   6.05	 202.24	  -0.49	   0.00	--------	-1	0.00	*
16:47116837	   98.2	   62.8	    1.6	    0.7	   2.38	   2.54	 172.71	  -0.74	   0.00	--------	-1	0.00	*
1:231470089	   98.1	   41.5	    2.4	    0.8	   5.76	   6.05	 167.61	  -0.43	   0.00	--------	-1	0.00	*
13:79174749	   98.1	   41.5	    2.4	    5.6	   5.76	   6.05	  83.97	  -0.47	   0.00	--------	-1	0.00	*
1:120456966	   98.0	   41.5	    2.4	    0.8	   5.61	   5.90	 165.50	  -0.47	   0.00	--------	-1	0.00	*
9:100434298	   98.0	   41.5	    2.4	   17.7	   5.61	   5.90	  39.41	  -0.41	   0.00	--------	-1	0.00	*
10:91343850	   97.8	   59.9	    1.6	    0.5	   2.64	   2.81	 181.86	  -0.61	   0.00	--------	-1	0.00	*
20:628947	   97.6	   41.5	    2.4	    0.7	   5.62	   5.90	 170.93	  -0.42	   0.00	--------	-1	0.00	*
1:113000319	   97.4	   41.5	    2.3	    1.4	   5.62	   5.90	 139.66	  -0.31	   0.00	--------	-1	0.00	*
2:235962973	   97.3	   58.9	    1.7	    0.4	   2.76	   2.94	 189.12	  -0.60	   0.00	--------	-1	0.00	*
17:30816674	   97.3	   62.2	    1.6	    2.4	   2.29	   2.44	 117.72	  -0.54	   0.00	--------	-1	0.00	*
17:39958399	   97.0	   41.5	    2.3	    7.8	   5.47	   5.76	  68.69	  -0.29	   0.80	--------	-1	0.00	*
X:108885533	   97.0	   41.5	    2.3	    2.1	   5.47	   5.76	 121.59	  -0.44	   0.00	--------	-1	0.00	*
11:102101183	   96.6	   41.5	    2.3	   26.2	   5.47	   5.76	  25.84	  -0.48	   0.00	--------	-1	0.00	*
22:37965366	   96.4	   62.2	    1.5	    0.9	   2.20	   2.35	 158.62	  -0.81	   0.00	--------	-1	0.00	*
12:69664797	   96.4	   41.0	    2.3	    3.4	   5.47	   5.76	 102.02	  -0.38	   0.00	--------	-1	0.00	*
14:36340747	   96.4	   41.5	    2.3	    0.8	   5.47	   5.76	 160.92	  -0.45	   0.00	--------	-1	0.00	*
7:123181397	   96.2	    0.0	 9999.9	    0.7	  28.19	  29.20	 168.44	  -0.28	   0.00	--------	-1	0.00	*
12:132406554	   96.0	   41.5	    2.3	    0.7	   5.33	   5.61	 164.32	  -0.34	   0.00	--------	-1	0.00	*
16:56466565	   96.0	   62.2	    1.5	    0.7	   2.11	   2.26	 166.24	  -0.85	   0.00	--------	-1	0.00	*
17:30816124	   96.0	   62.2	    1.5	    1.8	   2.11	   2.26	 125.60	  -0.35	   0.00	--------	-1	0.00	*
3:47893953	   96.0	   41.5	    2.3	    7.6	   5.33	   5.61	  68.97	  -0.45	   0.00	--------	-1	0.00	*
11:61567931	   96.0	   40.3	    2.4	   26.0	   5.54	   5.83	  25.46	  -0.47	   0.44	--------	-1	0.00	*
1:44438427	   95.9	   62.2	    1.5	    0.8	   2.11	   2.26	 160.52	  -0.32	   0.00	--------	-1	0.00	*
15:78791141	   95.9	   41.1	    2.3	    5.9	   5.33	   5.61	  78.39	  -0.50	   0.00	--------	-1	0.00	*
5:176726303	   95.8	   52.9	    1.8	    0.5	   3.37	   3.57	 181.47	  -0.72	   0.00	--------	-1	0.00	*
8:42027052	   95.8	   41.5	    2.3	    0.4	   5.33	   5.61	 192.03	  -0.46	   0.00	--------	-1	0.00	*
17:62495776	   95.8	   51.6	    1.9	    1.1	   3.52	   3.73	 144.68	  -0.59	   0.00	--------	-1	0.00	*
X:69724038	   95.6	   41.5	    2.3	   10.9	   5.33	   5.61	  55.01	  -0.39	   0.00	--------	-1	0.00	*
21:44473350	   95.4	   63.5	    1.5	    0.4	   2.01	   2.15	 191.09	  -0.79	   0.00	--------	-1	0.00	*
12:104169105	   95.3	   41.5	    2.3	   26.8	   5.33	   5.61	  24.49	  -0.44	   0.46	--------	-1	0.00	*
5:171638682	   95.2	   41.5	    2.3	    3.6	   5.33	   5.61	  98.40	  -0.49	   0.00	--------	-1	0.00	*
15:98515107	   95.1	   41.5	    2.3	    0.5	   5.33	   5.61	 182.32	  -0.48	   0.00	--------	-1	0.00	*
3:50685612	   95.0	   41.5	    2.3	    2.5	   5.18	   5.46	 111.22	  -0.45	   0.00	--------	-1	0.00	*
X:16861830	   94.9	   41.5	    2.3	    0.4	   5.18	   5.46	 187.22	  -0.47	   0.00	--------	-1	0.00	*
20:30921958	   94.6	   41.5	    2.3	    3.2	   5.18	   5.46	 101.61	  -0.49	   0.00	--------	-1	0.00	*
3:196659275	   94.2	   41.5	    2.3	   14.4	   5.18	   5.46	  44.29	  -0.36	   0.00	--------	-1	0.00	*
3:51697864	   94.0	   38.2	    2.5	    3.7	   5.84	   6.14	  95.39	  -0.48	   0.00	--------	-1	0.00	*
10:98984793	   94.0	   41.5	    2.3	    8.1	   5.05	   5.32	  64.15	  -0.47	   0.00	--------	-1	0.00	*
15:78461516	   94.0	   41.5	    2.3	    0.5	   5.05	   5.32	 177.68	  -0.38	   0.00	--------	-1	0.00	*
20:43128407	   93.7	   41.5	    2.3	   23.7	   5.05	   5.32	  27.14	  -0.50	   0.00	--------	-1	0.00	*
11:118472318	   93.7	   41.5	    2.3	   38.3	   5.05	   5.32	  13.65	  -0.44	   0.00	--------	-1	0.00	*
3:10193673	   93.6	   41.5	    2.3	   17.1	   5.05	   5.32	  37.59	  -0.50	   0.00	--------	-1	0.00	*
X:48761142	   93.4	   38.6	    2.4	    2.7	   5.70	   5.99	 106.17	  -0.46	   0.00	--------	-1	0.00	*
X:40465182	   93.3	   41.5	    2.2	    0.4	   5.05	   5.32	 184.83	  -0.43	   0.00	--------	-1	0.00	*
3:182662302	   92.5	   41.5	    2.2	    3.7	   4.91	   5.17	  92.31	  -0.42	   0.00	--------	-1	0.00	*
10:103541171	   92.4	   58.7	    1.6	    0.5	   2.28	   2.44	 170.53	  -0.71	   0.00	--------	-1	0.00	*
11:67165685	   91.8	   57.8	    1.6	    5.7	   2.31	   2.47	  75.09	  -0.72	   0.26	--------	-1	0.00	*
17:36828750	   91.1	   41.5	    2.2	   15.7	   4.77	   5.03	  38.92	  -0.50	   0.00	--------	-1	0.00	*
1:230973731	   91.0	   41.5	    2.2	   24.0	   4.63	   4.89	  25.00	  -0.39	   0.00	--------	-1	0.00	*
11:94153104	   91.0	   41.5	    2.2	    1.7	   4.63	   4.89	 118.84	  -0.49	   0.00	--------	-1	0.00	*
5:176085548	   91.0	   41.5	    2.2	    1.3	   4.63	   4.89	 130.67	  -0.43	   0.00	--------	-1	0.00	*
22:30422362	   90.9	   41.5	    2.2	    0.9	   4.63	   4.89	 146.38	  -0.33	   0.00	--------	-1	0.00	*
6:121769250	   90.7	   55.2	    1.6	    0.6	   2.45	   2.61	 161.57	  -0.77	   0.00	--------	-1	0.00	*
4:57368834	   90.6	   41.5	    2.2	   14.0	   4.63	   4.89	  42.02	  -0.49	   0.00	--------	-1	0.00	*
1:9664244	   90.5	   41.5	    2.2	    3.8	   4.63	   4.89	  88.68	  -0.48	   0.00	--------	-1	0.00	*
8:41787287	   90.3	   41.5	    2.2	   30.7	   4.63	   4.89	  18.14	  -0.50	   0.00	--------	-1	0.00	*
12:49086045	   90.2	    0.0	 9999.9	    0.7	  26.43	  27.39	 153.73	  -0.25	   0.00	--------	-1	0.00	*
19:10427068	   90.2	   55.5	    1.6	    1.1	   2.45	   2.61	 135.37	  -0.66	   0.00	--------	-1	0.00	*
1:178885814	   90.2	   41.5	    2.2	    3.5	   4.63	   4.89	  91.86	  -0.35	   0.00	--------	-1	0.00	*
10:104849078	   90.1	   39.5	    2.3	    0.6	   5.04	   5.31	 158.10	  -0.45	   0.00	--------	-1	0.00	*
17:79525500	   90.0	   41.5	    2.2	    1.1	   4.63	   4.89	 135.12	  -0.40	   0.00	--------	-1	0.00	*
7:39746246	   90.0	   41.5	    2.2	    0.5	   4.50	   4.75	 165.23	  -0.34	   0.00	--------	-1	0.00	*
17:30817113	   89.7	   41.5	    2.2	    2.4	   4.50	   4.75	 104.97	  -0.49	   0.00	--------	-1	0.00	*
2:85546761	   89.7	   41.5	    2.2	    7.4	   4.50	   4.75	  63.26	  -0.45	   0.00	--------	-1	0.00	*
10:75003094	   89.5	   56.2	    1.6	   11.5	   2.24	   2.39	  47.66	  -0.83	   0.64	--------	-1	0.00	*
19:3491221	   89.4	   41.5	    2.2	    1.1	   4.50	   4.75	 133.47	  -0.45	   0.00	--------	-1	0.00	*
5:76728268	   89.3	   41.5	    2.2	    0.5	   4.50	   4.75	 167.69	  -0.49	   0.00	--------	-1	0.00	*
4:38701706	   89.1	   36.6	    2.4	    0.3	   5.55	   5.84	 180.25	  -0.43	   0.00	--------	-1	0.00	*
